
reset_timestep 0

fix 1 all nvt temp 350 350 100.0

thermo 100

dump 1 all custom 100 production.xyz id type x y z

dump_modify 1 sort id

restart 1000 production.restart

run 4000000
Generated 6 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 12.55 | 12.55 | 12.55 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         Press     
     20300   336.77443      47.55927       36.138982      83.698252      11.434365      13.4306        0              5.7918815      16.902423     -148.83315    
     20400   336.36055      47.517123      36.094569      83.611692      12.991255      11.840633      0              6.0907082      16.594526     -2139.7254    
     20500   346.41335      46.397424      37.173326      83.57075       11.006984      15.194064      0              1.8451037      18.351271      1123.6147    
     20600   329.40503      48.588517      35.348178      83.936695      11.821557      14.137098      0              5.1015629      17.528299     -392.81779    
     20700   328.28883      49.219327      35.228399      84.447726      12.034788      16.749464      0              3.5933353      16.841741     -3054.2569    
     20800   356.21976      47.108022      38.225644      85.333666      13.576805      11.756867      0              2.6758524      19.098497     -253.01526    
     20900   365.28662      47.452402      39.198601      86.651004      14.250664      12.146939      0              3.6676308      17.387169     -2182.3507    
     21000   344.3501       51.187785      36.951921      88.139706      10.757779      18.595476      0              4.3067088      17.527821     -756.01536    
     21100   352.3101       51.960749      37.806101      89.76685       17.146383      10.066494      0              6.1649217      18.582951     -1643.7943    
     21200   375.98905      51.103848      40.34707       91.450918      13.881256      11.592919      0              6.1119877      19.517685      440.40893    
