
reset_timestep 0

fix 1 all nvt temp 150 150 100.0

thermo 100

dump 1 all custom 100 nvt.xyz id type x y z

dump_modify 1 sort id

run 1000000
Generated 6 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 12.55 | 12.55 | 12.55 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         Press     
     16800   133.45614      30.821712      14.321066      45.142779      4.2541825      6.4919253      0              2.8462706      17.229334     -80.802307    
     16900   153.83969      28.812774      16.508408      45.321182      5.9405756      4.9286069      0              1.7395246      16.204067     -404.04026    
     17000   158.28879      28.534737      16.985837      45.520574      4.4007515      6.4102471      0              2.2110359      15.512703      1054.9965    
     17100   153.62359      29.208715      16.485219      45.693934      4.5449932      6.1242668      0              1.9884904      16.550965      1917.3533    
     17200   131.43497      31.825543      14.104177      45.92972       5.4747596      7.0260652      0              2.1697863      17.154932     -405.29084    
     17300   152.21636      30.118898      16.334211      46.453109      4.0644681      7.0410569      0              2.3127599      16.700613      257.58841    
     17400   147.74623      31.755077      15.854524      47.609601      6.6370586      7.0665036      0              3.3296058      14.721909     -2595.7287    
     17500   174.68997      30.779539      18.745834      49.525373      6.7104618      5.7888625      0              2.2336372      16.046577     -945.8975     
     17600   143.93362      36.239792      15.445396      51.685188      8.2261874      7.1212577      0              3.4644084      17.427938      1812.0344    
     17700   174.7356       34.767347      18.750731      53.518078      7.1435031      10.185606      0              1.1543402      16.283898     -1260.448     
     17800   177.46304      35.523586      19.04341       54.566996      9.2696523      8.8513185      0              2.1949229      15.207692     -1139.7638    
     17900   188.11474      34.418596      20.186435      54.605031      7.9955833      7.5352723      0              2.4562833      16.431457     -2431.6315    
     18000   172.28669      35.531067      18.48794       54.019007      9.2425049      5.6352466      0              3.3227905      17.330525     -2405.5372    
     18100   182.89926      33.298045      19.626766      52.924811      7.1522962      7.6145378      0              2.2559606      16.275251     -688.74953    
     18200   180.50241      32.143688      19.369562      51.51325       5.6908678      7.0212444      0              2.8060126      16.625563      1020.8504    
     18300   183.11366      30.410294      19.649773      50.060068      4.8846718      6.6467782      0              1.9345338      16.944311     -143.43318    
     18400   146.32413      33.194121      15.701919      48.896041      5.1036238      9.0643882      0              2.8143466      16.211763     -394.81031    
     18500   147.10548      32.376121      15.785766      48.161886      5.9734499      8.1849447      0              2.1954523      16.022274      908.67188    
     18600   127.35708      33.960419      13.666582      47.627001      5.7889984      8.1943949      0              3.4901579      16.486868      1970.3742    
     18700   128.76752      33.400273      13.817935      47.218208      6.3447957      7.0062898      0              1.6032857      18.445902      2624.4216    
     18800   155.50292      30.32943       16.686888      47.016318      4.436244       6.3807916      0              2.17924        17.333155      1048.815     
     18900   150.38542      30.751912      16.137733      46.889645      5.7915206      5.7604978      0              2.9225295      16.277364     -624.48679    
     19000   154.51881      30.224186      16.581284      46.805469      4.6934757      6.2980594      0              2.2239188      17.008732      756.85198    
     19100   149.26987      30.766255      16.018024      46.784279      4.595769       6.5149215      0              2.3345194      17.321045     -634.91974    
     19200   128.58136      33.040608      13.797958      46.838566      4.994917       9.2926834      0              2.7240822      16.028925     -1392.2924    
     19300   154.57436      30.348795      16.587245      46.936039      5.6797167      6.7132286      0              1.1164089      16.83944       297.66999    
     19400   149.33554      30.958177      16.025072      46.983249      6.0787684      5.1515299      0              2.7768783      16.951        -1251.2078    
     19500   159.71702      29.777514      17.1391        46.916614      3.7080604      7.0462135      0              1.2212415      17.801998     -415.10446    
     19600   148.50069      30.816832      15.935484      46.752317      5.1050686      5.9374244      0              2.0654838      17.708856     -1472.5893    
     19700   145.00224      30.960259      15.560069      46.520328      5.4834052      6.2250884      0              2.2153924      17.036373      727.51459    
     19800   143.14619      30.873543      15.360898      46.234441      5.3198682      4.7526526      0              3.2971528      17.50387       612.17138    
     19900   131.84842      31.771448      14.148544      45.919992      4.0515597      7.8075254      0              3.7662736      16.146089      119.36485    
     20000   132.54348      31.477276      14.22313       45.700406      5.6285672      6.9117258      0              2.8730417      16.063941     -776.06088    
