time_fs,PYR2,PYR3,PYR4,PYR5,X1,X2,X3,X4,purity,trace_real,trace_imag
3530.0,0.19306489721125245,0.21416788470502254,0.31318757692658494,0.2795796411571426,0.4621567088171355,0.19212705591062007,0.19021719024239275,0.15549904502985448,0.3110037420906195,1.0000000000000027,-3.416474769865245e-16
3540.0,0.193382233073921,0.21304487064929495,0.31291363741173633,0.28065925886505017,0.46229558703038,0.19244563678362764,0.19013495935407634,0.15512381683191875,0.31110352998055746,1.0000000000000024,-9.773713949681238e-16
3550.0,0.19365832552603113,0.2135326588978197,0.3072310309498798,0.28557798462627176,0.4624342067560402,0.19276335891462076,0.1900527021117236,0.1547497322176181,0.3112037057016667,1.0000000000000024,-1.6724930069191636e-15
3560.0,0.1939162261007078,0.21442782245474523,0.30257419724988793,0.2890817541946616,0.46257256847522715,0.1930802245687356,0.1899704193002169,0.15437678765582316,0.3113042635509894,1.0000000000000027,-2.232953053533134e-15
3570.0,0.1941779469903089,0.2146117037104158,0.3040687916636979,0.28714155763558,0.4627106726681563,0.1933962360052191,0.1898881117002074,0.15400497962642004,0.31140519789778276,1.0000000000000027,-1.971085751410863e-15
3580.0,0.19445011964352743,0.2142967043780776,0.3097574209210431,0.28149575505735447,0.4628485198141493,0.1937113954774449,0.189805780088133,0.15363430462027564,0.31150650317985434,1.0000000000000027,-2.3514561710132106e-15
3590.0,0.19472650566108268,0.21458671419444608,0.312979140060527,0.27770764008394666,0.4629861103916357,0.19402570523292778,0.18972342523623623,0.15326475913920307,0.3116081739035982,1.0000000000000024,-2.322809396826734e-15
3600.0,0.19500233230481784,0.21594439817696442,0.3100183294535333,0.2790349400646869,0.46312344487815477,0.194339167513339,0.18964104791258157,0.15289633969592742,0.3117102046424012,1.0000000000000024,-1.1440829461421857e-15
3610.0,0.19528403611662265,0.21740630532940416,0.30424298221697516,0.28306667633700056,0.4632605237503566,0.19465178455452153,0.1895586488810733,0.15252904281405127,0.3118125900360681,1.0000000000000024,1.0054612127178358e-15
3620.0,0.19558417238743586,0.21749937947097522,0.30212998726357654,0.28478646087801485,0.46339734748400435,0.19496355858650463,0.1894762289014732,0.15216286502802057,0.3119153247882261,1.0000000000000024,1.842406672190686e-15
