edge_index,source_node,target_node,source_element,target_element,source_type,target_type,bond_class,distance_nm,target_nm,absolute_deviation_nm
3033,BR4:UPPER:08:1,BR4:UPPER:08:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449829948541379,0.144973,9.994854137912457e-06
3034,BR4:UPPER:08:2,BR4:UPPER:08:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14498595767497688,0.144973,1.2957674976887823e-05
3035,BR4:UPPER:08:3,BR4:UPPER:08:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449813687811527,0.144973,8.368781152706672e-06
3036,BR4:UPPER:08:4,A:UPPER:-14:0,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14496675735519082,0.144973,6.242644809167919e-06
3037,S:1728,BR4:UPPER:09:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497605011112294,0.144973,3.0501111229486177e-06
3038,BR4:UPPER:09:1,BR4:UPPER:09:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14495883280548,0.144973,1.416719451999282e-05
3039,BR4:UPPER:09:2,BR4:UPPER:09:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449582374089018,0.144973,1.4762591098199662e-05
3040,BR4:UPPER:09:3,BR4:UPPER:09:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496412418997642,0.144973,8.87581002356752e-06
3041,BR4:UPPER:09:4,A:UPPER:-14:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.1449715801794346,0.144973,1.4198205653959128e-06
3042,S:1730,BR4:UPPER:10:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14495205309499842,0.144973,2.0946905001567595e-05
3043,BR4:UPPER:10:1,BR4:UPPER:10:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14493629054513157,0.144973,3.670945486841659e-05
3044,BR4:UPPER:10:2,BR4:UPPER:10:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14492889303854187,0.144973,4.410696145812354e-05
3045,BR4:UPPER:10:3,BR4:UPPER:10:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.144935031930167,0.144973,3.796806983299983e-05
3046,BR4:UPPER:10:4,A:UPPER:-14:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14496075796087432,0.144973,1.2242039125670567e-05
3047,S:1732,BR4:UPPER:11:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497538408392743,0.144973,2.384083927442493e-06
3048,BR4:UPPER:11:1,BR4:UPPER:11:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449771771473266,0.144973,4.1771473266172254e-06
3049,BR4:UPPER:11:2,BR4:UPPER:11:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497801857325046,0.144973,5.018573250470393e-06
3050,BR4:UPPER:11:3,BR4:UPPER:11:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497732031127317,0.144973,4.320311273176003e-06
3051,BR4:UPPER:11:4,A:UPPER:1:9,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497439377184215,0.144973,1.3937718421619394e-06
3052,S:1734,BR4:UPPER:12:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497422086383063,0.144973,1.2208638306421271e-06
3053,BR4:UPPER:12:1,BR4:UPPER:12:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496732811604368,0.144973,5.671883956309687e-06
3054,BR4:UPPER:12:2,BR4:UPPER:12:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496708976473965,0.144973,5.910235260336849e-06
3055,BR4:UPPER:12:3,BR4:UPPER:12:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496944640794635,0.144973,3.5535920536455823e-06
3056,BR4:UPPER:12:4,A:UPPER:4:8,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497243133155982,0.144973,5.686684401706721e-07
3057,S:1736,BR4:UPPER:13:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497138740473567,0.144973,1.6125952643220032e-06
3058,BR4:UPPER:13:1,BR4:UPPER:13:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449768779219224,0.144973,3.877921922412764e-06
3059,BR4:UPPER:13:2,BR4:UPPER:13:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14498082256554506,0.144973,7.822565545073656e-06
3060,BR4:UPPER:13:3,BR4:UPPER:13:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497555869580847,0.144973,2.558695808480005e-06
3061,BR4:UPPER:13:4,A:UPPER:7:7,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.1449741225524494,0.144973,1.12255244941184e-06
3062,S:1738,BR4:UPPER:14:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497421441009595,0.144973,1.2144100959565751e-06
3063,BR4:UPPER:14:1,BR4:UPPER:14:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496243896789165,0.144973,1.0561032108336033e-05
3064,BR4:UPPER:14:2,BR4:UPPER:14:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14495969615775195,0.144973,1.3303842248041375e-05
3065,BR4:UPPER:14:3,BR4:UPPER:14:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496303950972683,0.144973,9.960490273158706e-06
3066,BR4:UPPER:14:4,A:UPPER:10:6,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.1449740408456193,0.144973,1.040845619304509e-06
3067,A:LOWER:-10:-6,H4:LOWER:0000:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.10099999999999976,0.101,2.498001805406602e-16
3068,A:LOWER:-10:6,H4:LOWER:0001:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.10099999999999995,0.101,5.551115123125783e-17
3069,A:LOWER:-13:-5,H4:LOWER:0002:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.10099999999999995,0.101,5.551115123125783e-17
3070,A:LOWER:-13:5,H4:LOWER:0003:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.10099999999999995,0.101,5.551115123125783e-17
3071,A:LOWER:-1:-9,H4:LOWER:0004:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.10100000000000009,0.101,8.326672684688674e-17
3072,A:LOWER:-1:9,H4:LOWER:0005:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.10099999999999995,0.101,5.551115123125783e-17
3073,A:LOWER:-2:-4,H4:LOWER:0006:0,B,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,B-H,0.11899999999999995,0.119,4.163336342344337e-17
3074,A:LOWER:-2:4,H4:LOWER:0007:0,B,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,B-H,0.11899999999999994,0.119,5.551115123125783e-17
3075,A:LOWER:-4:-8,H4:LOWER:0008:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.1009999999999998,0.101,2.0816681711721685e-16
3076,A:LOWER:-4:8,H4:LOWER:0009:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.10099999999999995,0.101,5.551115123125783e-17
3077,A:LOWER:-5:-3,H4:LOWER:0010:0,B,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,B-H,0.1189999999999999,0.119,9.71445146547012e-17
3078,A:LOWER:-5:3,H4:LOWER:0011:0,B,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,B-H,0.11899999999999998,0.119,1.3877787807814457e-17
3079,A:LOWER:-7:-1,H4:LOWER:0012:0,N,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,N-H,0.101,0.101,0.0
3080,A:LOWER:-7:-7,H4:LOWER:0013:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.10100000000000013,0.101,1.249000902703301e-16
3081,A:LOWER:-7:1,H4:LOWER:0014:0,N,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,N-H,0.10099999999999991,0.101,9.71445146547012e-17
3082,A:LOWER:-7:7,H4:LOWER:0015:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.10100000000000012,0.101,1.1102230246251565e-16
3083,A:LOWER:14:-2,H4:LOWER:0016:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.10099999999999999,0.101,1.3877787807814457e-17
3084,A:LOWER:14:-4,H4:LOWER:0017:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.101,0.101,0.0
3085,A:LOWER:14:0,H4:LOWER:0018:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.1010000000000001,0.101,9.71445146547012e-17
3086,A:LOWER:14:2,H4:LOWER:0019:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.10099999999999995,0.101,5.551115123125783e-17
3087,A:LOWER:14:4,H4:LOWER:0020:0,N,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,N-H,0.10099999999999988,0.101,1.249000902703301e-16
3088,A:LOWER:2:-4,H4:LOWER:0021:0,N,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,N-H,0.10099999999999998,0.101,2.7755575615628914e-17
3089,A:LOWER:2:4,H4:LOWER:0022:0,N,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,N-H,0.10099999999999994,0.101,6.938893903907228e-17
3090,A:LOWER:5:-3,H4:LOWER:0023:0,N,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,N-H,0.10099999999999998,0.101,2.7755575615628914e-17
3091,A:LOWER:5:3,H4:LOWER:0024:0,N,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,N-H,0.10099999999999994,0.101,6.938893903907228e-17
3092,A:LOWER:7:-1,H4:LOWER:0025:0,B,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,B-H,0.11900000000000004,0.119,4.163336342344337e-17
3093,A:LOWER:7:1,H4:LOWER:0026:0,B,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,B-H,0.11900000000000005,0.119,5.551115123125783e-17
3094,A:UPPER:-10:-6,H4:UPPER:0027:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11900000000000058,0.119,5.828670879282072e-16
3095,A:UPPER:-10:6,H4:UPPER:0028:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11900000000000013,0.119,1.3877787807814457e-16
3096,A:UPPER:-13:-5,H4:UPPER:0029:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.1190000000000002,0.119,2.0816681711721685e-16
3097,A:UPPER:-13:5,H4:UPPER:0030:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11900000000000063,0.119,6.38378239159465e-16
3098,A:UPPER:-1:-9,H4:UPPER:0031:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.1190000000000002,0.119,2.0816681711721685e-16
3099,A:UPPER:-1:9,H4:UPPER:0032:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11899999999999925,0.119,7.494005416219807e-16
3100,A:UPPER:-2:-4,H4:UPPER:0033:0,N,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,N-H,0.10100000000000063,0.101,6.245004513516506e-16
3101,A:UPPER:-2:4,H4:UPPER:0034:0,N,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,N-H,0.10099999999999928,0.101,7.216449660063518e-16
3102,A:UPPER:-4:-8,H4:UPPER:0035:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11900000000000076,0.119,7.632783294297951e-16
3103,A:UPPER:-4:8,H4:UPPER:0036:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11899999999999981,0.119,1.8041124150158794e-16
3104,A:UPPER:-5:-3,H4:UPPER:0037:0,N,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,N-H,0.10099999999999941,0.101,5.967448757360216e-16
3105,A:UPPER:-5:3,H4:UPPER:0038:0,N,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,N-H,0.10099999999999995,0.101,5.551115123125783e-17
3106,A:UPPER:-7:-1,H4:UPPER:0039:0,B,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,B-H,0.11899999999999993,0.119,6.938893903907228e-17
3107,A:UPPER:-7:-7,H4:UPPER:0040:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11899999999999936,0.119,6.38378239159465e-16
3108,A:UPPER:-7:1,H4:UPPER:0041:0,B,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,B-H,0.11900000000000054,0.119,5.412337245047638e-16
3109,A:UPPER:-7:7,H4:UPPER:0042:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11899999999999934,0.119,6.522560269672795e-16
3110,A:UPPER:14:-2,H4:UPPER:0043:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11900000000000013,0.119,1.3877787807814457e-16
3111,A:UPPER:14:-4,H4:UPPER:0044:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11899999999999952,0.119,4.718447854656915e-16
3112,A:UPPER:14:0,H4:UPPER:0045:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11900000000000056,0.119,5.689893001203927e-16
3113,A:UPPER:14:2,H4:UPPER:0046:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11899999999999925,0.119,7.494005416219807e-16
3114,A:UPPER:14:4,H4:UPPER:0047:0,B,H,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_PASSIVANT_H,B-H,0.11900000000000002,0.119,2.7755575615628914e-17
3115,A:UPPER:2:-4,H4:UPPER:0048:0,B,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,B-H,0.11899999999999977,0.119,2.220446049250313e-16
3116,A:UPPER:2:4,H4:UPPER:0049:0,B,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,B-H,0.11900000000000086,0.119,8.604228440844963e-16
3117,A:UPPER:5:-3,H4:UPPER:0050:0,B,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,B-H,0.11899999999999938,0.119,6.106226635438361e-16
3118,A:UPPER:5:3,H4:UPPER:0051:0,B,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,B-H,0.11899999999999962,0.119,3.7470027081099033e-16
3119,A:UPPER:7:-1,H4:UPPER:0052:0,N,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,N-H,0.10099999999999937,0.101,6.38378239159465e-16
3120,A:UPPER:7:1,H4:UPPER:0053:0,N,H,ANNULUS_INNER_BOUNDARY,ANNULUS_INNER_PASSIVANT_H,N-H,0.10100000000000038,0.101,3.7470027081099033e-16
3121,BR4:LOWER:00:1,H4:LOWER:0054:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.1190000000000001,0.119,1.1102230246251565e-16
3122,BR4:LOWER:00:2,H4:LOWER:0055:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10099999999999987,0.101,1.3877787807814457e-16
3123,BR4:LOWER:00:3,H4:LOWER:0056:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999991,0.119,8.326672684688674e-17
3124,BR4:LOWER:00:4,H4:LOWER:0057:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10100000000000006,0.101,5.551115123125783e-17
3125,BR4:LOWER:01:1,H4:LOWER:0058:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999991,0.119,8.326672684688674e-17
3126,BR4:LOWER:01:2,H4:LOWER:0059:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10099999999999983,0.101,1.8041124150158794e-16
3127,BR4:LOWER:01:3,H4:LOWER:0060:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11900000000000016,0.119,1.6653345369377348e-16
3128,BR4:LOWER:01:4,H4:LOWER:0061:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10099999999999974,0.101,2.636779683484747e-16
3129,BR4:LOWER:02:1,H4:LOWER:0062:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999988,0.119,1.1102230246251565e-16
3130,BR4:LOWER:02:2,H4:LOWER:0063:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10099999999999988,0.101,1.249000902703301e-16
3131,BR4:LOWER:02:3,H4:LOWER:0064:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11900000000000004,0.119,4.163336342344337e-17
3132,BR4:LOWER:02:4,H4:LOWER:0065:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.1009999999999998,0.101,2.0816681711721685e-16
3133,BR4:LOWER:03:1,H4:LOWER:0066:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11900000000000019,0.119,1.942890293094024e-16
3134,BR4:LOWER:03:2,H4:LOWER:0067:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10100000000000002,0.101,1.3877787807814457e-17
3135,BR4:LOWER:03:3,H4:LOWER:0068:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999988,0.119,1.1102230246251565e-16
3136,BR4:LOWER:03:4,H4:LOWER:0069:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.1010000000000002,0.101,1.942890293094024e-16
3137,BR4:LOWER:04:1,H4:LOWER:0070:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999983,0.119,1.6653345369377348e-16
3138,BR4:LOWER:04:2,H4:LOWER:0071:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10100000000000037,0.101,3.608224830031759e-16
3139,BR4:LOWER:04:3,H4:LOWER:0072:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999991,0.119,8.326672684688674e-17
3140,BR4:LOWER:04:4,H4:LOWER:0073:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.101,0.101,0.0
3141,BR4:LOWER:05:1,H4:LOWER:0074:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.1189999999999999,0.119,9.71445146547012e-17
3142,BR4:LOWER:05:2,H4:LOWER:0075:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10100000000000012,0.101,1.1102230246251565e-16
3143,BR4:LOWER:05:3,H4:LOWER:0076:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999984,0.119,1.5265566588595902e-16
3144,BR4:LOWER:05:4,H4:LOWER:0077:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10100000000000012,0.101,1.1102230246251565e-16
3145,BR4:LOWER:06:1,H4:LOWER:0078:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999995,0.119,4.163336342344337e-17
3146,BR4:LOWER:06:2,H4:LOWER:0079:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10100000000000002,0.101,1.3877787807814457e-17
3147,BR4:LOWER:06:3,H4:LOWER:0080:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11900000000000015,0.119,1.5265566588595902e-16
3148,BR4:LOWER:06:4,H4:LOWER:0081:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10100000000000019,0.101,1.8041124150158794e-16
3149,BR4:LOWER:07:1,H4:LOWER:0082:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999994,0.119,5.551115123125783e-17
3150,BR4:LOWER:07:2,H4:LOWER:0083:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10099999999999958,0.101,4.3021142204224816e-16
3151,BR4:LOWER:07:3,H4:LOWER:0084:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999987,0.119,1.249000902703301e-16
3152,BR4:LOWER:07:4,H4:LOWER:0085:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10100000000000005,0.101,4.163336342344337e-17
3153,BR4:LOWER:08:1,H4:LOWER:0086:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11900000000000002,0.119,2.7755575615628914e-17
3154,BR4:LOWER:08:2,H4:LOWER:0087:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.1010000000000001,0.101,9.71445146547012e-17
3155,BR4:LOWER:08:3,H4:LOWER:0088:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11900000000000005,0.119,5.551115123125783e-17
3156,BR4:LOWER:08:4,H4:LOWER:0089:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10100000000000019,0.101,1.8041124150158794e-16
3157,BR4:LOWER:09:1,H4:LOWER:0090:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999997,0.119,2.7755575615628914e-17
3158,BR4:LOWER:09:2,H4:LOWER:0091:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10100000000000024,0.101,2.3592239273284576e-16
3159,BR4:LOWER:09:3,H4:LOWER:0092:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999987,0.119,1.249000902703301e-16
3160,BR4:LOWER:09:4,H4:LOWER:0093:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10099999999999998,0.101,2.7755575615628914e-17
3161,BR4:LOWER:10:1,H4:LOWER:0094:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999965,0.119,3.469446951953614e-16
3162,BR4:LOWER:10:2,H4:LOWER:0095:0,N,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,N-H,0.10099999999999991,0.101,9.71445146547012e-17
3163,BR4:LOWER:10:3,H4:LOWER:0096:0,B,H,ALTERNATING_BN_FOUR_ATOM_BRIDGE,BRIDGE_PASSIVANT_H,B-H,0.11899999999999988,0.119,1.1102230246251565e-16
