node_id,element,node_type,end,source_index_0based,coordinates_assigned,formal_charge_assigned,force_field_type_assigned,circumferential_index,lattice_x,lattice_y,radius_proxy_nm,angle_turns,attached_to
A:LOWER:11:5,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,11,5,1.0148137273827282,0.1061478075048283,
A:LOWER:13:-5,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,13,-5,1.1322783693423681,0.9064708430324581,
A:LOWER:13:-3,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,13,-3,1.0148137273827282,0.9394811408381616,
A:LOWER:13:-1,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,13,-1,0.9506540901328586,0.978919195919514,
A:LOWER:13:1,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,13,1,0.9506540901328586,0.021080804080485956,
A:LOWER:13:3,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,13,3,1.0148137273827282,0.06051885916183837,
A:LOWER:13:5,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,13,5,1.1322783693423681,0.09352915696754195,
A:LOWER:14:-4,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,14,-4,1.1322783693423681,0.9268624903008753,
A:LOWER:14:-2,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,14,-2,1.0454179797494745,0.9613947604221834,
A:LOWER:14:0,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,14,0,1.0148137273827282,0.0,
A:LOWER:14:2,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,14,2,1.0454179797494745,0.03860523957781663,
A:LOWER:14:4,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,14,4,1.1322783693423681,0.0731375096991247,
H:LOWER:SEED:0,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1681
H:LOWER:SEED:1,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1683
H:LOWER:SEED:2,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1685
H:LOWER:SEED:3,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1687
H:LOWER:SEED:4,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1689
H:LOWER:SEED:5,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1691
H:LOWER:SEED:6,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1693
H:LOWER:SEED:7,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1695
H:LOWER:SEED:8,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1697
H:LOWER:SEED:9,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1699
H:LOWER:SEED:10,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1701
H:LOWER:SEED:11,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1703
H:LOWER:SEED:12,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1705
H:LOWER:SEED:13,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1707
H:LOWER:SEED:14,H,SEED_PASSIVANT_H,LOWER,,False,False,False,,,,,,S:1709
H:LOWER:OUTER:15,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:14:0
H:LOWER:OUTER:16,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:14:2
H:LOWER:OUTER:17,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:14:4
H:LOWER:OUTER:18,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-1:9
H:LOWER:OUTER:19,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-4:8
H:LOWER:OUTER:20,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-7:7
H:LOWER:OUTER:21,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-10:6
H:LOWER:OUTER:22,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-13:5
H:LOWER:OUTER:23,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-13:-5
H:LOWER:OUTER:24,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-10:-6
H:LOWER:OUTER:25,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-7:-7
H:LOWER:OUTER:26,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-4:-8
H:LOWER:OUTER:27,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-1:-9
H:LOWER:OUTER:28,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:14:-4
H:LOWER:OUTER:29,H,ANNULUS_OUTER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:14:-2
H:LOWER:INNER:30,H,ANNULUS_INNER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:7:1
H:LOWER:INNER:31,H,ANNULUS_INNER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:5:3
H:LOWER:INNER:32,H,ANNULUS_INNER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:2:4
H:LOWER:INNER:33,H,ANNULUS_INNER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-2:4
H:LOWER:INNER:34,H,ANNULUS_INNER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-5:3
H:LOWER:INNER:35,H,ANNULUS_INNER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-7:1
H:LOWER:INNER:36,H,ANNULUS_INNER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-7:-1
H:LOWER:INNER:37,H,ANNULUS_INNER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-5:-3
H:LOWER:INNER:38,H,ANNULUS_INNER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:-2:-4
H:LOWER:INNER:39,H,ANNULUS_INNER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:2:-4
H:LOWER:INNER:40,H,ANNULUS_INNER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:5:-3
H:LOWER:INNER:41,H,ANNULUS_INNER_PASSIVANT_H,LOWER,,False,False,False,,,,,,A:LOWER:7:-1
A:UPPER:-14:-4,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-14,-4,1.1322783693423681,0.5731375096991247,
A:UPPER:-14:-2,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-14,-2,1.0454179797494745,0.5386052395778166,
A:UPPER:-14:0,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-14,0,1.0148137273827282,0.5,
A:UPPER:-14:2,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-14,2,1.0454179797494745,0.4613947604221834,
A:UPPER:-14:4,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-14,4,1.1322783693423681,0.4268624903008753,
A:UPPER:-13:-5,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-13,-5,1.1322783693423681,0.5935291569675419,
A:UPPER:-13:-3,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-13,-3,1.0148137273827282,0.5605188591618384,
A:UPPER:-13:-1,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-13,-1,0.9506540901328586,0.521080804080486,
A:UPPER:-13:1,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-13,1,0.9506540901328586,0.47891919591951404,
A:UPPER:-13:3,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-13,3,1.0148137273827282,0.43948114083816164,
A:UPPER:-13:5,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-13,5,1.1322783693423681,0.40647084303245806,
A:UPPER:-11:-5,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-11,-5,1.0148137273827282,0.6061478075048283,
A:UPPER:-11:-3,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-11,-3,0.8818387023079903,0.5702361001279216,
A:UPPER:-11:-1,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-11,-1,0.8071776723188937,0.524856321012853,
A:UPPER:-11:1,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-11,1,0.8071776723188937,0.475143678987147,
A:UPPER:-11:3,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-11,3,0.8818387023079903,0.4297638998720784,
A:UPPER:-11:5,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-11,5,1.0148137273827282,0.3938521924951717,
A:UPPER:-10:-6,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-10,-6,1.0454179797494747,0.62806142708885,
A:UPPER:-10:-4,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-10,-4,0.8818387023079903,0.596430566538745,
A:UPPER:-10:-2,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-10,-2,0.767127071345485,0.5530739037524142,
A:UPPER:-10:0,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-10,0,0.7248669481305202,0.5,
A:UPPER:-10:2,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-10,2,0.767127071345485,0.44692609624758584,
A:UPPER:-10:4,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-10,4,0.8818387023079903,0.40356943346125496,
A:UPPER:-10:6,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-10,6,1.0454179797494747,0.37193857291114996,
A:UPPER:-8:-6,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-8,-6,0.9506540901328587,0.6455858625861808,
A:UPPER:-8:-4,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-8,-4,0.767127071345485,0.6135927629142525,
A:UPPER:-8:-2,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-8,-2,0.6319243548827354,0.5650367345732514,
A:UPPER:-8:0,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-8,0,0.5798935585044162,0.5,
A:UPPER:-8:2,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-8,2,0.6319243548827354,0.4349632654267485,
A:UPPER:-8:4,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-8,4,0.767127071345485,0.38640723708574753,
A:UPPER:-8:6,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-8,6,0.9506540901328587,0.3544141374138193,
A:UPPER:-7:-7,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-7,-7,1.0148137273827282,0.6666666666666666,
A:UPPER:-7:-5,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-7,-5,0.8071776723188936,0.6418103456538136,
A:UPPER:-7:-3,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-7,-3,0.6319243548827354,0.6016299320934152,
A:UPPER:-7:-1,B,ANNULUS_INNER_BOUNDARY,UPPER,,False,False,False,,-7,-1,0.5227089898747372,0.5386052395778166,
A:UPPER:-7:1,B,ANNULUS_INNER_BOUNDARY,UPPER,,False,False,False,,-7,1,0.5227089898747372,0.4613947604221834,
A:UPPER:-7:3,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-7,3,0.6319243548827354,0.3983700679065848,
A:UPPER:-7:5,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-7,5,0.8071776723188936,0.3581896543461864,
A:UPPER:-7:7,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-7,7,1.0148137273827282,0.33333333333333337,
A:UPPER:-5:-7,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-5,-7,0.9506540901328586,0.6877474707471527,
A:UPPER:-5:-5,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-5,-5,0.7248669481305201,0.6666666666666666,
A:UPPER:-5:-3,N,ANNULUS_INNER_BOUNDARY,UPPER,,False,False,False,,-5,-3,0.5227089898747374,0.62806142708885,
A:UPPER:-5:3,N,ANNULUS_INNER_BOUNDARY,UPPER,,False,False,False,,-5,3,0.5227089898747374,0.37193857291114996,
A:UPPER:-5:5,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-5,5,0.7248669481305201,0.33333333333333337,
A:UPPER:-5:7,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-5,7,0.9506540901328586,0.31225252925284736,
A:UPPER:-4:-8,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-4,-8,1.0454179797494745,0.7052719062444832,
A:UPPER:-4:-6,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-4,-6,0.8071776723188937,0.6915229876795197,
A:UPPER:-4:-4,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-4,-4,0.5798935585044162,0.6666666666666666,
A:UPPER:-4:4,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-4,4,0.5798935585044162,0.33333333333333337,
A:UPPER:-4:6,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-4,6,0.8071776723188937,0.30847701232048036,
A:UPPER:-4:8,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-4,8,1.0454179797494745,0.29472809375551673,
A:UPPER:-2:-8,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-2,-8,1.0148137273827282,0.727185525828505,
A:UPPER:-2:-6,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-2,-6,0.767127071345485,0.7197405704190808,
A:UPPER:-2:-4,N,ANNULUS_INNER_BOUNDARY,UPPER,,False,False,False,,-2,-4,0.5227089898747372,0.7052719062444832,
A:UPPER:-2:4,N,ANNULUS_INNER_BOUNDARY,UPPER,,False,False,False,,-2,4,0.5227089898747372,0.29472809375551673,
A:UPPER:-2:6,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-2,6,0.767127071345485,0.2802594295809192,
A:UPPER:-2:8,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,-2,8,1.0148137273827282,0.27281447417149496,
A:UPPER:-1:-9,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-1,-9,1.132278369342368,0.7398041763657914,
A:UPPER:-1:-7,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-1,-7,0.8818387023079902,0.7369027667945882,
A:UPPER:-1:-5,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-1,-5,0.6319243548827352,0.7317034012399182,
A:UPPER:-1:5,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-1,5,0.6319243548827352,0.26829659876008183,
A:UPPER:-1:7,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,-1,7,0.8818387023079902,0.26309723320541173,
A:UPPER:-1:9,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,-1,9,1.132278369342368,0.2601958236342086,
A:UPPER:1:-9,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,1,-9,1.132278369342368,0.7601958236342086,
A:UPPER:1:-7,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,1,-7,0.8818387023079902,0.7630972332054117,
A:UPPER:1:-5,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,1,-5,0.6319243548827352,0.7682965987600818,
A:UPPER:1:5,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,1,5,0.6319243548827352,0.23170340123991814,
A:UPPER:1:7,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,1,7,0.8818387023079902,0.2369027667945883,
A:UPPER:1:9,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,1,9,1.132278369342368,0.23980417636579138,
A:UPPER:2:-8,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,2,-8,1.0148137273827282,0.772814474171495,
A:UPPER:2:-6,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,2,-6,0.767127071345485,0.7802594295809192,
A:UPPER:2:-4,B,ANNULUS_INNER_BOUNDARY,UPPER,,False,False,False,,2,-4,0.5227089898747372,0.7947280937555167,
A:UPPER:2:4,B,ANNULUS_INNER_BOUNDARY,UPPER,,False,False,False,,2,4,0.5227089898747372,0.2052719062444833,
A:UPPER:2:6,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,2,6,0.767127071345485,0.21974057041908082,
A:UPPER:2:8,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,2,8,1.0148137273827282,0.227185525828505,
A:UPPER:4:-8,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,4,-8,1.0454179797494745,0.7947280937555167,
A:UPPER:4:-6,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,4,-6,0.8071776723188937,0.8084770123204803,
A:UPPER:4:-4,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,4,-4,0.5798935585044162,0.8333333333333333,
A:UPPER:4:4,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,4,4,0.5798935585044162,0.16666666666666669,
A:UPPER:4:6,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,4,6,0.8071776723188937,0.1915229876795197,
A:UPPER:4:8,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,4,8,1.0454179797494745,0.2052719062444833,
A:UPPER:5:-7,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,5,-7,0.9506540901328586,0.8122525292528474,
A:UPPER:5:-5,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,5,-5,0.7248669481305201,0.8333333333333334,
A:UPPER:5:-3,B,ANNULUS_INNER_BOUNDARY,UPPER,,False,False,False,,5,-3,0.5227089898747374,0.87193857291115,
A:UPPER:5:3,B,ANNULUS_INNER_BOUNDARY,UPPER,,False,False,False,,5,3,0.5227089898747374,0.12806142708885004,
A:UPPER:5:5,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,5,5,0.7248669481305201,0.16666666666666666,
A:UPPER:5:7,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,5,7,0.9506540901328586,0.18774747074715262,
A:UPPER:7:-7,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,7,-7,1.0148137273827282,0.8333333333333333,
A:UPPER:7:-5,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,7,-5,0.8071776723188936,0.8581896543461863,
A:UPPER:7:-3,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,7,-3,0.6319243548827354,0.8983700679065848,
A:UPPER:7:-1,N,ANNULUS_INNER_BOUNDARY,UPPER,,False,False,False,,7,-1,0.5227089898747372,0.9613947604221834,
A:UPPER:7:1,N,ANNULUS_INNER_BOUNDARY,UPPER,,False,False,False,,7,1,0.5227089898747372,0.03860523957781663,
A:UPPER:7:3,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,7,3,0.6319243548827354,0.10162993209341517,
A:UPPER:7:5,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,7,5,0.8071776723188936,0.14181034565381365,
A:UPPER:7:7,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,7,7,1.0148137273827282,0.16666666666666669,
A:UPPER:8:-6,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,8,-6,0.9506540901328587,0.8544141374138192,
A:UPPER:8:-4,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,8,-4,0.767127071345485,0.8864072370857474,
A:UPPER:8:-2,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,8,-2,0.6319243548827354,0.9349632654267485,
A:UPPER:8:0,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,8,0,0.5798935585044162,0.0,
A:UPPER:8:2,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,8,2,0.6319243548827354,0.0650367345732515,
A:UPPER:8:4,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,8,4,0.767127071345485,0.11359276291425253,
A:UPPER:8:6,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,8,6,0.9506540901328587,0.14558586258618073,
A:UPPER:10:-6,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,10,-6,1.0454179797494747,0.87193857291115,
A:UPPER:10:-4,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,10,-4,0.8818387023079903,0.903569433461255,
A:UPPER:10:-2,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,10,-2,0.767127071345485,0.9469260962475858,
A:UPPER:10:0,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,10,0,0.7248669481305202,0.0,
A:UPPER:10:2,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,10,2,0.767127071345485,0.05307390375241415,
A:UPPER:10:4,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,10,4,0.8818387023079903,0.09643056653874504,
A:UPPER:10:6,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,10,6,1.0454179797494747,0.12806142708885004,
A:UPPER:11:-5,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,11,-5,1.0148137273827282,0.8938521924951717,
A:UPPER:11:-3,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,11,-3,0.8818387023079903,0.9297638998720784,
A:UPPER:11:-1,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,11,-1,0.8071776723188937,0.975143678987147,
A:UPPER:11:1,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,11,1,0.8071776723188937,0.024856321012853008,
A:UPPER:11:3,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,11,3,0.8818387023079903,0.07023610012792163,
A:UPPER:11:5,B,ANNULUS_INTERIOR,UPPER,,False,False,False,,11,5,1.0148137273827282,0.1061478075048283,
A:UPPER:13:-5,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,13,-5,1.1322783693423681,0.9064708430324581,
A:UPPER:13:-3,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,13,-3,1.0148137273827282,0.9394811408381616,
A:UPPER:13:-1,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,13,-1,0.9506540901328586,0.978919195919514,
A:UPPER:13:1,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,13,1,0.9506540901328586,0.021080804080485956,
A:UPPER:13:3,N,ANNULUS_INTERIOR,UPPER,,False,False,False,,13,3,1.0148137273827282,0.06051885916183837,
A:UPPER:13:5,N,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,13,5,1.1322783693423681,0.09352915696754195,
A:UPPER:14:-4,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,14,-4,1.1322783693423681,0.9268624903008753,
A:UPPER:14:-2,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,14,-2,1.0454179797494745,0.9613947604221834,
A:UPPER:14:0,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,14,0,1.0148137273827282,0.0,
A:UPPER:14:2,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,14,2,1.0454179797494745,0.03860523957781663,
A:UPPER:14:4,B,ANNULUS_OUTER_BOUNDARY,UPPER,,False,False,False,,14,4,1.1322783693423681,0.0731375096991247,
H:UPPER:SEED:0,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1711
H:UPPER:SEED:1,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1713
H:UPPER:SEED:2,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1715
H:UPPER:SEED:3,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1717
H:UPPER:SEED:4,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1719
H:UPPER:SEED:5,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1721
H:UPPER:SEED:6,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1723
H:UPPER:SEED:7,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1725
H:UPPER:SEED:8,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1727
H:UPPER:SEED:9,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1729
H:UPPER:SEED:10,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1731
H:UPPER:SEED:11,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1733
H:UPPER:SEED:12,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1735
H:UPPER:SEED:13,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1737
H:UPPER:SEED:14,H,SEED_PASSIVANT_H,UPPER,,False,False,False,,,,,,S:1739
H:UPPER:OUTER:15,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:14:0
H:UPPER:OUTER:16,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:14:2
H:UPPER:OUTER:17,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:14:4
H:UPPER:OUTER:18,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-1:9
H:UPPER:OUTER:19,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-4:8
H:UPPER:OUTER:20,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-7:7
H:UPPER:OUTER:21,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-10:6
H:UPPER:OUTER:22,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-13:5
H:UPPER:OUTER:23,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-13:-5
H:UPPER:OUTER:24,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-10:-6
H:UPPER:OUTER:25,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-7:-7
H:UPPER:OUTER:26,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-4:-8
H:UPPER:OUTER:27,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-1:-9
H:UPPER:OUTER:28,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:14:-4
H:UPPER:OUTER:29,H,ANNULUS_OUTER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:14:-2
H:UPPER:INNER:30,H,ANNULUS_INNER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:7:1
H:UPPER:INNER:31,H,ANNULUS_INNER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:5:3
H:UPPER:INNER:32,H,ANNULUS_INNER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:2:4
H:UPPER:INNER:33,H,ANNULUS_INNER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-2:4
H:UPPER:INNER:34,H,ANNULUS_INNER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-5:3
H:UPPER:INNER:35,H,ANNULUS_INNER_PASSIVANT_H,UPPER,,False,False,False,,,,,,A:UPPER:-7:1
