node_id,element,node_type,end,region,total_degree,B_neighbors,N_neighbors,H_neighbors,environment_signature
P:1091,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1092,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1093,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1094,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1095,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1096,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1097,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1098,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1099,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:11,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:110,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1100,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1101,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1102,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1103,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1104,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1105,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1106,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1107,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1108,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1109,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:111,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1110,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1111,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1112,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1113,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1114,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1115,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1116,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1117,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1118,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1119,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:112,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1120,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1121,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1122,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1123,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1124,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1125,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1126,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1127,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1128,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1129,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:113,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1130,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1131,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1132,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1133,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1134,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1135,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1136,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1137,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1138,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1139,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:114,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1140,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1141,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1142,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1143,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1144,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1145,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1146,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1147,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1148,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1149,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:115,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1150,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1151,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1152,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1153,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1154,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1155,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1156,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1157,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1158,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1159,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:116,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1160,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1161,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1162,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1163,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1164,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1165,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1166,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1167,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1168,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1169,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:117,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1170,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1171,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1172,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1173,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1174,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1175,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1176,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1177,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1178,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1179,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:118,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1180,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1181,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1182,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1183,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1184,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1185,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1186,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1187,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1188,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1189,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:119,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1190,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1191,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1192,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1193,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1194,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1195,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1196,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1197,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1198,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
