edge_id,end,edge_type,source_node,target_node,source_element,target_element,length_nm,target_length_nm,deviation_nm,absolute_deviation_nm
E:211,PARENT,PARENT_BN,P:140,P:141,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:212,PARENT,PARENT_BN,P:141,P:198,N,B,0.14433987668000817,0.144973,-0.000633123319991824,0.000633123319991824
E:213,PARENT,PARENT_BN,P:141,P:200,N,B,0.14439182802361086,0.144973,-0.0005811719763891277,0.0005811719763891277
E:214,PARENT,PARENT_BN,P:142,P:143,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:215,PARENT,PARENT_BN,P:143,P:200,N,B,0.14501379244747725,0.144973,4.0792447477261407e-05,4.0792447477261407e-05
E:216,PARENT,PARENT_BN,P:143,P:202,N,B,0.1443364125922496,0.144973,-0.000636587407750383,0.000636587407750383
E:217,PARENT,PARENT_BN,P:144,P:145,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:218,PARENT,PARENT_BN,P:145,P:202,N,B,0.14483438818181277,0.144973,-0.00013861181818722312,0.00013861181818722312
E:219,PARENT,PARENT_BN,P:145,P:204,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:220,PARENT,PARENT_BN,P:146,P:147,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:221,PARENT,PARENT_BN,P:147,P:204,N,B,0.14461673485458001,0.144973,-0.0003562651454199761,0.0003562651454199761
E:222,PARENT,PARENT_BN,P:147,P:206,N,B,0.1446409347314931,0.144973,-0.00033206526850690365,0.00033206526850690365
E:223,PARENT,PARENT_BN,P:148,P:149,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:224,PARENT,PARENT_BN,P:149,P:206,N,B,0.14528936643815327,0.144973,0.00031636643815327603,0.00031636643815327603
E:225,PARENT,PARENT_BN,P:149,P:208,N,B,0.14442298985964805,0.144973,-0.000550010140351942,0.000550010140351942
E:226,PARENT,PARENT_BN,P:150,P:151,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:227,PARENT,PARENT_BN,P:151,P:208,N,B,0.1446409347314931,0.144973,-0.00033206526850690365,0.00033206526850690365
E:228,PARENT,PARENT_BN,P:151,P:210,N,B,0.14461673485458038,0.144973,-0.0003562651454196153,0.0003562651454196153
E:229,PARENT,PARENT_BN,P:152,P:153,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:230,PARENT,PARENT_BN,P:153,P:210,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:231,PARENT,PARENT_BN,P:153,P:212,N,B,0.14483438818181277,0.144973,-0.00013861181818722312,0.00013861181818722312
E:232,PARENT,PARENT_BN,P:154,P:155,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:233,PARENT,PARENT_BN,P:155,P:212,N,B,0.14506550244630867,0.144973,9.250244630867877e-05,9.250244630867877e-05
E:234,PARENT,PARENT_BN,P:155,P:214,N,B,0.1443398766800084,0.144973,-0.000633123319991602,0.000633123319991602
E:235,PARENT,PARENT_BN,P:156,P:157,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:236,PARENT,PARENT_BN,P:157,P:214,N,B,0.14500344823486094,0.144973,3.0448234860952494e-05,3.0448234860952494e-05
E:237,PARENT,PARENT_BN,P:157,P:216,N,B,0.1443398766800084,0.144973,-0.000633123319991602,0.000633123319991602
E:238,PARENT,PARENT_BN,P:158,P:159,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:239,PARENT,PARENT_BN,P:159,P:216,N,B,0.14506550244630867,0.144973,9.250244630867877e-05,9.250244630867877e-05
E:240,PARENT,PARENT_BN,P:159,P:218,N,B,0.14483438818181277,0.144973,-0.00013861181818722312,0.00013861181818722312
E:241,PARENT,PARENT_BN,P:160,P:161,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:242,PARENT,PARENT_BN,P:161,P:218,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:243,PARENT,PARENT_BN,P:161,P:220,N,B,0.14461673485458038,0.144973,-0.0003562651454196153,0.0003562651454196153
E:244,PARENT,PARENT_BN,P:162,P:163,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:245,PARENT,PARENT_BN,P:163,P:220,N,B,0.1446409347314931,0.144973,-0.00033206526850690365,0.00033206526850690365
E:246,PARENT,PARENT_BN,P:163,P:222,N,B,0.14442298985964805,0.144973,-0.000550010140351942,0.000550010140351942
E:247,PARENT,PARENT_BN,P:164,P:165,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:248,PARENT,PARENT_BN,P:165,P:222,N,B,0.14528936643815327,0.144973,0.00031636643815327603,0.00031636643815327603
E:249,PARENT,PARENT_BN,P:165,P:224,N,B,0.1446409347314931,0.144973,-0.00033206526850690365,0.00033206526850690365
E:250,PARENT,PARENT_BN,P:166,P:167,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:251,PARENT,PARENT_BN,P:167,P:224,N,B,0.14461673485458001,0.144973,-0.0003562651454199761,0.0003562651454199761
E:252,PARENT,PARENT_BN,P:167,P:226,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:253,PARENT,PARENT_BN,P:168,P:169,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:254,PARENT,PARENT_BN,P:169,P:226,N,B,0.14483438818181277,0.144973,-0.00013861181818722312,0.00013861181818722312
E:255,PARENT,PARENT_BN,P:169,P:228,N,B,0.1443364125922496,0.144973,-0.000636587407750383,0.000636587407750383
E:256,PARENT,PARENT_BN,P:170,P:171,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:257,PARENT,PARENT_BN,P:171,P:228,N,B,0.14501379244747725,0.144973,4.0792447477261407e-05,4.0792447477261407e-05
E:258,PARENT,PARENT_BN,P:171,P:230,N,B,0.14439182802361086,0.144973,-0.0005811719763891277,0.0005811719763891277
E:259,PARENT,PARENT_BN,P:172,P:173,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:260,PARENT,PARENT_BN,P:173,P:230,N,B,0.14433987668000817,0.144973,-0.000633123319991824,0.000633123319991824
E:261,PARENT,PARENT_BN,P:173,P:232,N,B,0.1455369368923229,0.144973,0.0005639368923228971,0.0005639368923228971
E:262,PARENT,PARENT_BN,P:174,P:175,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:263,PARENT,PARENT_BN,P:175,P:232,N,B,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566
E:264,PARENT,PARENT_BN,P:175,P:234,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:265,PARENT,PARENT_BN,P:176,P:177,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:266,PARENT,PARENT_BN,P:177,P:234,N,B,0.14439182802361084,0.144973,-0.0005811719763891554,0.0005811719763891554
E:267,PARENT,PARENT_BN,P:177,P:236,N,B,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175
E:268,PARENT,PARENT_BN,P:178,P:179,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:269,PARENT,PARENT_BN,P:179,P:236,N,B,0.1443779761598008,0.144973,-0.0005950238401991881,0.0005950238401991881
E:270,PARENT,PARENT_BN,P:179,P:238,N,B,0.1452446212429224,0.144973,0.0002716212429224041,0.0002716212429224041
E:271,PARENT,PARENT_BN,P:180,P:181,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:272,PARENT,PARENT_BN,P:181,P:240,N,B,0.1450620556865233,0.144973,8.905568652331497e-05,8.905568652331497e-05
E:273,PARENT,PARENT_BN,P:181,P:298,N,B,0.14489306401619054,0.144973,-7.993598380945377e-05,7.993598380945377e-05
E:274,PARENT,PARENT_BN,P:182,P:183,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:275,PARENT,PARENT_BN,P:183,P:240,N,B,0.14533409785731655,0.144973,0.00036109785731655575,0.00036109785731655575
E:276,PARENT,PARENT_BN,P:183,P:242,N,B,0.14531001341958535,0.144973,0.00033701341958536357,0.00033701341958536357
E:277,PARENT,PARENT_BN,P:184,P:185,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:278,PARENT,PARENT_BN,P:185,P:242,N,B,0.14551288602732038,0.144973,0.0005398860273203854,0.0005398860273203854
E:279,PARENT,PARENT_BN,P:185,P:244,N,B,0.14428097587693264,0.144973,-0.0006920241230673474,0.0006920241230673474
E:280,PARENT,PARENT_BN,P:186,P:187,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:281,PARENT,PARENT_BN,P:187,P:244,N,B,0.14551288602732038,0.144973,0.0005398860273203854,0.0005398860273203854
E:282,PARENT,PARENT_BN,P:187,P:246,N,B,0.14531001341958535,0.144973,0.00033701341958536357,0.00033701341958536357
E:283,PARENT,PARENT_BN,P:188,P:189,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:284,PARENT,PARENT_BN,P:189,P:246,N,B,0.14533409785731655,0.144973,0.00036109785731655575,0.00036109785731655575
E:285,PARENT,PARENT_BN,P:189,P:248,N,B,0.1450620556865233,0.144973,8.905568652331497e-05,8.905568652331497e-05
E:286,PARENT,PARENT_BN,P:190,P:191,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:287,PARENT,PARENT_BN,P:191,P:248,N,B,0.14489306401619054,0.144973,-7.993598380945377e-05,7.993598380945377e-05
E:288,PARENT,PARENT_BN,P:191,P:250,N,B,0.14527560015363902,0.144973,0.00030260015363903214,0.00030260015363903214
E:289,PARENT,PARENT_BN,P:192,P:193,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:290,PARENT,PARENT_BN,P:193,P:250,N,B,0.14574292435655314,0.144973,0.0007699243565531533,0.0007699243565531533
E:291,PARENT,PARENT_BN,P:193,P:252,N,B,0.14487926007541588,0.144973,-9.373992458411307e-05,9.373992458411307e-05
E:292,PARENT,PARENT_BN,P:194,P:195,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:293,PARENT,PARENT_BN,P:195,P:252,N,B,0.14527560015363902,0.144973,0.00030260015363903214,0.00030260015363903214
E:294,PARENT,PARENT_BN,P:195,P:254,N,B,0.1448930640161909,0.144973,-7.993598380909295e-05,7.993598380909295e-05
E:295,PARENT,PARENT_BN,P:196,P:197,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:296,PARENT,PARENT_BN,P:197,P:254,N,B,0.1450620556865233,0.144973,8.905568652331497e-05,8.905568652331497e-05
E:297,PARENT,PARENT_BN,P:197,P:256,N,B,0.14533409785731655,0.144973,0.00036109785731655575,0.00036109785731655575
E:298,PARENT,PARENT_BN,P:198,P:199,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:299,PARENT,PARENT_BN,P:199,P:256,N,B,0.1460342425597502,0.144973,0.0010612425597502084,0.0010612425597502084
E:300,PARENT,PARENT_BN,P:199,P:258,N,B,0.14484129245487956,0.144973,-0.0001317075451204297,0.0001317075451204297
E:301,PARENT,PARENT_BN,P:200,P:201,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:302,PARENT,PARENT_BN,P:201,P:258,N,B,0.14489306401619093,0.144973,-7.993598380906519e-05,7.993598380906519e-05
E:303,PARENT,PARENT_BN,P:201,P:260,N,B,0.1455128860273206,0.144973,0.0005398860273206074,0.0005398860273206074
E:304,PARENT,PARENT_BN,P:202,P:203,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:305,PARENT,PARENT_BN,P:203,P:260,N,B,0.1448378403594865,0.144973,-0.00013515964051349916,0.00013515964051349916
E:306,PARENT,PARENT_BN,P:203,P:262,N,B,0.14533409785731635,0.144973,0.00036109785731636146,0.00036109785731636146
E:307,PARENT,PARENT_BN,P:204,P:205,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:308,PARENT,PARENT_BN,P:205,P:262,N,B,0.1450620556865233,0.144973,8.905568652331497e-05,8.905568652331497e-05
E:309,PARENT,PARENT_BN,P:205,P:264,N,B,0.14511719401917844,0.144973,0.00014419401917845076,0.00014419401917845076
E:310,PARENT,PARENT_BN,P:206,P:207,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:311,PARENT,PARENT_BN,P:207,P:264,N,B,0.14514131045295142,0.144973,0.0001683104529514312,0.0001683104529514312
E:312,PARENT,PARENT_BN,P:207,P:266,N,B,0.1457875166123628,0.144973,0.0008145166123628145,0.0008145166123628145
E:313,PARENT,PARENT_BN,P:208,P:209,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:314,PARENT,PARENT_BN,P:209,P:266,N,B,0.1449241180756329,0.144973,-4.8881924367083496e-05,4.8881924367083496e-05
E:315,PARENT,PARENT_BN,P:209,P:268,N,B,0.14514131045295142,0.144973,0.0001683104529514312,0.0001683104529514312
E:316,PARENT,PARENT_BN,P:210,P:211,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:317,PARENT,PARENT_BN,P:211,P:268,N,B,0.1451171940191788,0.144973,0.00014419401917881158,0.00014419401917881158
E:318,PARENT,PARENT_BN,P:211,P:270,N,B,0.1450620556865233,0.144973,8.905568652331497e-05,8.905568652331497e-05
E:319,PARENT,PARENT_BN,P:212,P:213,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:320,PARENT,PARENT_BN,P:213,P:270,N,B,0.14533409785731635,0.144973,0.00036109785731636146,0.00036109785731636146
E:321,PARENT,PARENT_BN,P:213,P:272,N,B,0.1455644187293034,0.144973,0.0005914187293034057,0.0005914187293034057
E:322,PARENT,PARENT_BN,P:214,P:215,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:323,PARENT,PARENT_BN,P:215,P:272,N,B,0.14484129245487978,0.144973,-0.00013170754512020766,0.00013170754512020766
E:324,PARENT,PARENT_BN,P:215,P:274,N,B,0.14550257729676125,0.144973,0.0005295772967612578,0.0005295772967612578
E:325,PARENT,PARENT_BN,P:216,P:217,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:326,PARENT,PARENT_BN,P:217,P:274,N,B,0.14484129245487978,0.144973,-0.00013170754512020766,0.00013170754512020766
E:327,PARENT,PARENT_BN,P:217,P:276,N,B,0.1455644187293034,0.144973,0.0005914187293034057,0.0005914187293034057
E:328,PARENT,PARENT_BN,P:218,P:219,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:329,PARENT,PARENT_BN,P:219,P:276,N,B,0.14533409785731635,0.144973,0.00036109785731636146,0.00036109785731636146
E:330,PARENT,PARENT_BN,P:219,P:278,N,B,0.1450620556865233,0.144973,8.905568652331497e-05,8.905568652331497e-05
E:331,PARENT,PARENT_BN,P:220,P:221,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:332,PARENT,PARENT_BN,P:221,P:278,N,B,0.1451171940191788,0.144973,0.00014419401917881158,0.00014419401917881158
E:333,PARENT,PARENT_BN,P:221,P:280,N,B,0.14514131045295142,0.144973,0.0001683104529514312,0.0001683104529514312
E:334,PARENT,PARENT_BN,P:222,P:223,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:335,PARENT,PARENT_BN,P:223,P:280,N,B,0.1449241180756329,0.144973,-4.8881924367083496e-05,4.8881924367083496e-05
E:336,PARENT,PARENT_BN,P:223,P:282,N,B,0.1457875166123628,0.144973,0.0008145166123628145,0.0008145166123628145
E:337,PARENT,PARENT_BN,P:224,P:225,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:338,PARENT,PARENT_BN,P:225,P:282,N,B,0.14514131045295142,0.144973,0.0001683104529514312,0.0001683104529514312
E:339,PARENT,PARENT_BN,P:225,P:284,N,B,0.14511719401917844,0.144973,0.00014419401917845076,0.00014419401917845076
E:340,PARENT,PARENT_BN,P:226,P:227,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:341,PARENT,PARENT_BN,P:227,P:284,N,B,0.1450620556865233,0.144973,8.905568652331497e-05,8.905568652331497e-05
E:342,PARENT,PARENT_BN,P:227,P:286,N,B,0.14533409785731635,0.144973,0.00036109785731636146,0.00036109785731636146
E:343,PARENT,PARENT_BN,P:228,P:229,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:344,PARENT,PARENT_BN,P:229,P:286,N,B,0.1448378403594865,0.144973,-0.00013515964051349916,0.00013515964051349916
E:345,PARENT,PARENT_BN,P:229,P:288,N,B,0.1455128860273206,0.144973,0.0005398860273206074,0.0005398860273206074
E:346,PARENT,PARENT_BN,P:230,P:231,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:347,PARENT,PARENT_BN,P:231,P:288,N,B,0.14489306401619093,0.144973,-7.993598380906519e-05,7.993598380906519e-05
E:348,PARENT,PARENT_BN,P:231,P:290,N,B,0.14484129245487956,0.144973,-0.0001317075451204297,0.0001317075451204297
E:349,PARENT,PARENT_BN,P:232,P:233,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:350,PARENT,PARENT_BN,P:233,P:290,N,B,0.1460342425597502,0.144973,0.0010612425597502084,0.0010612425597502084
E:351,PARENT,PARENT_BN,P:233,P:292,N,B,0.14533409785731655,0.144973,0.00036109785731655575,0.00036109785731655575
E:352,PARENT,PARENT_BN,P:234,P:235,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:353,PARENT,PARENT_BN,P:235,P:292,N,B,0.1450620556865233,0.144973,8.905568652331497e-05,8.905568652331497e-05
E:354,PARENT,PARENT_BN,P:235,P:294,N,B,0.1448930640161909,0.144973,-7.993598380909295e-05,7.993598380909295e-05
E:355,PARENT,PARENT_BN,P:236,P:237,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:356,PARENT,PARENT_BN,P:237,P:294,N,B,0.14527560015363902,0.144973,0.00030260015363903214,0.00030260015363903214
E:357,PARENT,PARENT_BN,P:237,P:296,N,B,0.14487926007541588,0.144973,-9.373992458411307e-05,9.373992458411307e-05
E:358,PARENT,PARENT_BN,P:238,P:239,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:359,PARENT,PARENT_BN,P:239,P:296,N,B,0.14574292435655314,0.144973,0.0007699243565531533,0.0007699243565531533
E:360,PARENT,PARENT_BN,P:239,P:298,N,B,0.14527560015363902,0.144973,0.00030260015363903214,0.00030260015363903214
E:361,PARENT,PARENT_BN,P:240,P:241,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:362,PARENT,PARENT_BN,P:241,P:300,N,B,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566
E:363,PARENT,PARENT_BN,P:241,P:358,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:364,PARENT,PARENT_BN,P:242,P:243,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:365,PARENT,PARENT_BN,P:243,P:300,N,B,0.14481022063376636,0.144973,-0.00016277936623362854,0.00016277936623362854
E:366,PARENT,PARENT_BN,P:243,P:302,N,B,0.145013792447477,0.144973,4.0792447477011606e-05,4.0792447477011606e-05
E:367,PARENT,PARENT_BN,P:244,P:245,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:368,PARENT,PARENT_BN,P:245,P:302,N,B,0.14377760604489156,0.144973,-0.0011953939551084258,0.0011953939551084258
E:369,PARENT,PARENT_BN,P:245,P:304,N,B,0.145013792447477,0.144973,4.0792447477011606e-05,4.0792447477011606e-05
E:370,PARENT,PARENT_BN,P:246,P:247,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:371,PARENT,PARENT_BN,P:247,P:304,N,B,0.14481022063376636,0.144973,-0.00016277936623362854,0.00016277936623362854
E:372,PARENT,PARENT_BN,P:247,P:306,N,B,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566
E:373,PARENT,PARENT_BN,P:248,P:249,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:374,PARENT,PARENT_BN,P:249,P:306,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:375,PARENT,PARENT_BN,P:249,P:308,N,B,0.14439182802361047,0.144973,-0.0005811719763895162,0.0005811719763895162
E:376,PARENT,PARENT_BN,P:250,P:251,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:377,PARENT,PARENT_BN,P:251,P:308,N,B,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175
E:378,PARENT,PARENT_BN,P:251,P:310,N,B,0.1452446212429224,0.144973,0.0002716212429224041,0.0002716212429224041
E:379,PARENT,PARENT_BN,P:252,P:253,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:380,PARENT,PARENT_BN,P:253,P:310,N,B,0.1443779761598008,0.144973,-0.0005950238401991881,0.0005950238401991881
E:381,PARENT,PARENT_BN,P:253,P:312,N,B,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175
E:382,PARENT,PARENT_BN,P:254,P:255,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:383,PARENT,PARENT_BN,P:255,P:312,N,B,0.14439182802361084,0.144973,-0.0005811719763891554,0.0005811719763891554
E:384,PARENT,PARENT_BN,P:255,P:314,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:385,PARENT,PARENT_BN,P:256,P:257,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:386,PARENT,PARENT_BN,P:257,P:314,N,B,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566
E:387,PARENT,PARENT_BN,P:257,P:316,N,B,0.1455369368923229,0.144973,0.0005639368923228971,0.0005639368923228971
E:388,PARENT,PARENT_BN,P:258,P:259,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:389,PARENT,PARENT_BN,P:259,P:316,N,B,0.14433987668000817,0.144973,-0.000633123319991824,0.000633123319991824
E:390,PARENT,PARENT_BN,P:259,P:318,N,B,0.14439182802361086,0.144973,-0.0005811719763891277,0.0005811719763891277
E:391,PARENT,PARENT_BN,P:260,P:261,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:392,PARENT,PARENT_BN,P:261,P:318,N,B,0.14501379244747725,0.144973,4.0792447477261407e-05,4.0792447477261407e-05
E:393,PARENT,PARENT_BN,P:261,P:320,N,B,0.1443364125922496,0.144973,-0.000636587407750383,0.000636587407750383
E:394,PARENT,PARENT_BN,P:262,P:263,B,N,0.14500000000000002,0.144973,2.7000000000027002e-05,2.7000000000027002e-05
E:395,PARENT,PARENT_BN,P:263,P:320,N,B,0.14483438818181277,0.144973,-0.00013861181818722312,0.00013861181818722312
E:396,PARENT,PARENT_BN,P:263,P:322,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
