atom_id_i,atom_id_j,type_i,type_j,distance_A
150,438,2,1,3.389799999999994
15407,15695,1,2,3.389799999999994
4038,4326,2,1,3.3898999999999972
13759,14047,1,2,3.3898999999999972
8210,8498,2,1,3.3898399999999995
12098,12386,2,1,3.389800000000001
2661,2949,2,1,3.389800000000008
16270,16558,1,2,3.389799999999994
4901,5189,2,1,3.389800000000001
14288,14576,1,2,3.389800000000008
10721,11009,2,1,3.389900000000001
3240,3528,1,2,3.3898999999999972
7412,7700,1,2,3.389800000000001
16799,17087,2,1,3.389799999999994
1863,2151,2,1,3.389800000000008
6035,6323,2,1,3.389800000000001
9923,10211,2,1,3.389900000000001
486,774,1,2,3.3899000000000115
7941,8229,2,1,3.38983
12113,12401,1,2,3.389800000000001
16001,16289,2,1,3.389799999999994
1065,1353,2,1,3.389799999999994
5237,5525,1,2,3.3898999999999972
10452,10740,1,2,3.389800000000001
3255,3543,1,2,3.3898999999999972
14624,14912,1,2,3.3898999999999972
7143,7431,2,1,3.389900000000001
3576,3864,1,2,3.389800000000001
11315,11603,1,2,3.389800000000001
7748,8036,1,2,3.3898200000000003
15203,15491,2,1,3.389800000000008
5766,6054,2,1,3.389800000000001
9654,9942,1,2,3.389800000000001
13826,14114,2,1,3.389799999999994
8277,8565,1,2,3.3898399999999995
10517,10805,1,2,3.389800000000001
1080,1368,1,2,3.389799999999994
12449,12737,2,1,3.389800000000001
4968,5256,1,2,3.389800000000001
16337,16625,1,2,3.389799999999994
10788,11076,2,1,3.389900000000001
13028,13316,1,2,3.389800000000001
3591,3879,2,1,3.389800000000001
7479,7767,1,2,3.389800000000001
282,570,1,2,3.389799999999994
1930,2218,2,1,3.389800000000008
4170,4458,1,2,3.3898999999999972
11651,11939,2,1,3.3898999999999972
15539,15827,1,2,3.389799999999994
6102,6390,1,2,3.389900000000001
8342,8630,1,2,3.3898399999999995
9990,10278,2,1,3.389900000000001
14162,14450,1,2,3.389800000000008
2793,3081,2,1,3.389800000000008
6681,6969,2,1,3.3897999999999975
16402,16690,1,2,3.389799999999994
10853,11141,2,1,3.389900000000001
1132,1420,2,1,3.389799999999994
5304,5592,1,2,3.3898999999999972
9192,9480,2,1,3.38983
1995,2283,2,1,3.389800000000008
13364,13652,1,2,3.389800000000001
3927,4215,2,1,3.389800000000001
11382,11670,1,2,3.389800000000001
7815,8103,2,1,3.38983
4506,4794,1,2,3.389800000000001
13893,14181,1,2,3.389799999999994
2524,2812,1,2,3.3898999999999972
12566,12854,1,2,3.389800000000001
6696,6984,1,2,3.3897999999999975
3129,3417,2,1,3.389799999999994
10584,10872,2,1,3.389800000000001
7017,7305,2,1,3.389900000000001
14756,15044,1,2,3.389799999999994
11189,11477,2,1,3.389800000000001
5035,5323,1,2,3.389800000000001
15077,15365,2,1,3.389800000000008
9207,9495,1,2,3.38983
13095,13383,1,2,3.389800000000001
2331,2619,1,2,3.3898999999999972
7546,7834,2,1,3.3898200000000003
349,637,2,1,3.3899000000000115
13958,14246,1,2,3.389799999999994
15606,15894,2,1,3.3899000000000115
10391,10679,1,2,3.389800000000001
4237,4525,1,2,3.3898999999999972
8409,8697,2,1,3.38982
12297,12585,1,2,3.389800000000001
2860,3148,2,1,3.389800000000008
16469,16757,2,1,3.3899000000000115
10920,11208,2,1,3.389900000000001
3439,3727,1,2,3.3898999999999972
5371,5659,1,2,3.3898999999999972
7611,7899,2,1,3.3898200000000003
4044,4332,2,1,3.3898999999999972
11499,11787,1,2,3.389800000000001
2062,2350,1,2,3.389799999999994
13431,13719,1,2,3.389800000000001
15671,15959,2,1,3.3899000000000115
6234,6522,1,2,3.389900000000001
10122,10410,1,2,3.3897999999999975
685,973,2,1,3.389799999999994
14294,14582,1,2,3.389800000000008
4573,4861,1,2,3.389800000000001
8745,9033,2,1,3.3898399999999995
1264,1552,1,2,3.3899000000000115
12633,12921,1,2,3.389800000000001
3196,3484,1,2,3.3898999999999972
5436,5724,1,2,3.3898999999999972
7084,7372,2,1,3.389900000000001
9324,9612,1,2,3.3898200000000003
16805,17093,2,1,3.389799999999994
11256,11544,1,2,3.389800000000001
13496,13784,1,2,3.389800000000001
3775,4063,2,1,3.389800000000001
7947,8235,2,1,3.38983
11835,12123,2,1,3.389800000000001
2398,2686,1,2,3.3898999999999972
16007,16295,2,1,3.389799999999994
14025,14313,1,2,3.389799999999994
10458,10746,1,2,3.389800000000001
14346,14634,2,1,3.389800000000008
7149,7437,2,1,3.389900000000001
16536,16824,2,1,3.3899000000000115
1600,1888,1,2,3.389799999999994
9660,9948,1,2,3.389800000000001
3790,4078,1,2,3.389800000000001
7678,7966,2,1,3.3898200000000003
11850,12138,1,2,3.389800000000001
2129,2417,1,2,3.389799999999994
15738,16026,2,1,3.3899000000000115
802,1090,1,2,3.389799999999994
10189,10477,1,2,3.3897999999999975
4974,5262,2,1,3.389800000000001
2992,3280,1,2,3.389799999999994
14361,14649,1,2,3.389800000000008
6880,7168,2,1,3.3897999999999975
3313,3601,2,1,3.3898999999999972
11052,11340,1,2,3.389800000000001
1331,1619,1,2,3.3899000000000115
14940,15228,2,1,3.389799999999994
7485,7773,1,2,3.389800000000001
5503,5791,2,1,3.389800000000001
16872,17160,2,1,3.389799999999994
9391,9679,1,2,3.3898200000000003
13563,13851,2,1,3.3898999999999972
6082,6370,1,2,3.389900000000001
8014,8302,2,1,3.38983
10254,10542,1,2,3.3897999999999975
12186,12474,1,2,3.389800000000001
4705,4993,2,1,3.389800000000001
16074,16362,2,1,3.389799999999994
10525,10813,1,2,3.389800000000001
12765,13053,2,1,3.3898999999999972
3328,3616,1,2,3.3898999999999972
14697,14985,2,1,3.389799999999994
7216,7504,1,2,3.389800000000001
19,307,1,2,3.389799999999994
1667,1955,1,2,3.389799999999994
3907,4195,2,1,3.389800000000001
11388,11676,1,2,3.389800000000001
15276,15564,1,2,3.389799999999994
5839,6127,2,1,3.389800000000001
13294,13582,2,1,3.389800000000001
8079,8367,1,2,3.3898399999999995
9727,10015,1,2,3.389800000000001
2530,2818,1,2,3.3898999999999972
13899,14187,2,1,3.389799999999994
6418,6706,1,2,3.389800000000001
15805,16093,2,1,3.3899000000000115
869,1157,2,1,3.389799999999994
10590,10878,1,2,3.389800000000001
5041,5329,2,1,3.389800000000001
8929,9217,2,1,3.38983
13101,13389,1,2,3.389800000000001
1732,2020,2,1,3.389800000000008
16989,17277,2,1,3.389799999999994
11119,11407,1,2,3.389800000000001
4243,4531,1,2,3.3898999999999972
2261,2549,1,2,3.389799999999994
13630,13918,2,1,3.3898999999999972
12303,12591,1,2,3.389800000000001
6433,6721,2,1,3.389800000000001
2866,3154,2,1,3.389800000000008
10321,10609,1,2,3.3897999999999975
6754,7042,2,1,3.3897999999999975
14493,14781,2,1,3.3898999999999972
10926,11214,2,1,3.389900000000001
4772,5060,2,1,3.389800000000001
14814,15102,2,1,3.389799999999994
8944,9232,1,2,3.38983
12832,13120,2,1,3.3898999999999972
2068,2356,1,2,3.389799999999994
7283,7571,1,2,3.389800000000001
86,374,1,2,3.389799999999994
13695,13983,2,1,3.3898999999999972
10128,10416,1,2,3.3897999999999975
3974,4262,2,1,3.389800000000001
11455,11743,1,2,3.389800000000001
15343,15631,1,2,3.389799999999994
8146,8434,1,2,3.3898399999999995
12034,12322,2,1,3.389800000000001
2597,2885,2,1,3.389800000000008
16206,16494,1,2,3.389799999999994
10657,10945,2,1,3.389900000000001
3176,3464,1,2,3.3898999999999972
14545,14833,1,2,3.3898999999999972
5108,5396,1,2,3.389800000000001
7348,7636,1,2,3.389800000000001
1799,2087,1,2,3.389800000000008
13168,13456,1,2,3.389800000000001
15408,15696,2,1,3.389799999999994
5971,6259,1,2,3.389800000000001
9859,10147,1,2,3.389900000000001
422,710,2,1,3.3899000000000115
4310,4598,1,2,3.3898999999999972
8482,8770,2,1,3.38982
1001,1289,1,2,3.389799999999994
12370,12658,1,2,3.389800000000001
2933,3221,1,2,3.389799999999994
16542,16830,2,1,3.3899000000000115
6821,7109,2,1,3.3897999999999975
10388,10676,2,1,3.389800000000001
5173,5461,1,2,3.389800000000001
9061,9349,1,2,3.38983
13233,13521,1,2,3.389800000000001
3512,3800,2,1,3.389800000000001
7684,7972,2,1,3.3898200000000003
11572,11860,2,1,3.3898999999999972
5702,5990,2,1,3.389800000000001
2135,2423,1,2,3.389799999999994
15744,16032,2,1,3.3899000000000115
6023,6311,2,1,3.389800000000001
9590,9878,2,1,3.389800000000001
13762,14050,2,1,3.3898999999999972
10195,10483,1,2,3.3897999999999975
14083,14371,2,1,3.389799999999994
6886,7174,2,1,3.3897999999999975
16273,16561,1,2,3.389799999999994
1337,1625,1,2,3.3899000000000115
9397,9685,1,2,3.3898200000000003
3527,3815,1,2,3.389800000000001
7415,7703,2,1,3.389800000000001
11587,11875,1,2,3.3898999999999972
1866,2154,1,2,3.389800000000008
15475,15763,2,1,3.389799999999994
4711,4999,2,1,3.389800000000001
9926,10214,1,2,3.389900000000001
2729,3017,1,2,3.389800000000008
14098,14386,1,2,3.389799999999994
6617,6905,2,1,3.389800000000001
3050,3338,2,1,3.389799999999994
10789,11077,1,2,3.389900000000001
12437,12725,2,1,3.389800000000001
7222,7510,1,2,3.389800000000001
1068,1356,1,2,3.389799999999994
14677,14965,2,1,3.3898999999999972
16609,16897,2,1,3.3899000000000115
5240,5528,2,1,3.3898999999999972
9128,9416,1,2,3.38983
13300,13588,2,1,3.389800000000001
1931,2219,1,2,3.389800000000008
5819,6107,1,2,3.389800000000001
7751,8039,2,1,3.3898200000000003
9991,10279,1,2,3.389900000000001
4442,4730,2,1,3.389800000000001
15811,16099,2,1,3.3899000000000115
8330,8618,1,2,3.3898399999999995
10262,10550,1,2,3.3897999999999975
12502,12790,2,1,3.389800000000001
3065,3353,1,2,3.389799999999994
14434,14722,2,1,3.3898999999999972
6953,7241,1,2,3.389900000000001
11125,11413,1,2,3.389800000000001
1404,1692,1,2,3.3899000000000115
3644,3932,2,1,3.389800000000001
15013,15301,1,2,3.389800000000008
5576,5864,2,1,3.389800000000001
13031,13319,2,1,3.389800000000001
9464,9752,1,2,3.3898200000000003
2267,2555,1,2,3.389799999999994
13636,13924,2,1,3.3898999999999972
6155,6443,1,2,3.389900000000001
10327,10615,1,2,3.3897999999999975
606,894,2,1,3.389799999999994
15542,15830,2,1,3.389799999999994
4778,5066,2,1,3.389800000000001
8666,8954,2,1,3.3898399999999995
1469,1757,2,1,3.389799999999994
12838,13126,2,1,3.3898999999999972
16726,17014,2,1,3.389799999999994
10856,11144,1,2,3.389900000000001
3980,4268,2,1,3.389800000000001
1998,2286,1,2,3.389800000000008
13367,13655,2,1,3.389800000000001
6170,6458,2,1,3.389900000000001
2603,2891,2,1,3.389800000000008
10058,10346,1,2,3.389900000000001
6491,6779,1,2,3.389800000000001
4509,4797,2,1,3.389800000000001
8681,8969,1,2,3.3898399999999995
12569,12857,2,1,3.389800000000001
16741,17029,1,2,3.389799999999994
7020,7308,1,2,3.389900000000001
9260,9548,2,1,3.3898200000000003
1805,2093,2,1,3.389800000000008
11192,11480,1,2,3.389800000000001
13432,13720,2,1,3.389800000000001
3711,3999,2,1,3.389800000000001
15080,15368,1,2,3.389800000000008
9865,10153,2,1,3.389900000000001
7883,8171,1,2,3.38983
11771,12059,2,1,3.3898999999999972
2334,2622,2,1,3.3898999999999972
15943,16231,1,2,3.389799999999994
6222,6510,1,2,3.389900000000001
10394,10682,2,1,3.389800000000001
2913,3201,1,2,3.389799999999994
14282,14570,1,2,3.389800000000008
4845,5133,2,1,3.389800000000001
7085,7373,1,2,3.389900000000001
1536,1824,2,1,3.389799999999994
15145,15433,1,2,3.389800000000008
12905,13193,2,1,3.3898999999999972
9596,9884,2,1,3.389800000000001
159,447,1,2,3.389799999999994
4047,4335,1,2,3.3898999999999972
8219,8507,1,2,3.3898399999999995
738,1026,2,1,3.389799999999994
12107,12395,1,2,3.389800000000001
2670,2958,2,1,3.389800000000008
10125,10413,2,1,3.3897999999999975
4910,5198,1,2,3.389800000000001
6558,6846,1,2,3.389800000000001
16279,16567,1,2,3.389799999999994
12970,13258,1,2,3.389800000000001
3249,3537,1,2,3.3898999999999972
1267,1555,2,1,3.3899000000000115
7421,7709,1,2,3.389800000000001
11309,11597,1,2,3.389800000000001
5439,5727,2,1,3.3898999999999972
1872,2160,1,2,3.389800000000008
9327,9615,2,1,3.3898200000000003
5760,6048,2,1,3.389800000000001
15481,15769,1,2,3.389799999999994
13499,13787,2,1,3.389800000000001
9932,10220,1,2,3.389900000000001
13820,14108,2,1,3.3898999999999972
7950,8238,1,2,3.38983
6623,6911,2,1,3.389800000000001
16010,16298,1,2,3.389799999999994
1074,1362,1,2,3.389799999999994
9134,9422,1,2,3.38983
16589,16877,2,1,3.3899000000000115
3264,3552,2,1,3.3898999999999972
7152,7440,1,2,3.389900000000001
11324,11612,2,1,3.389800000000001
1603,1891,2,1,3.389799999999994
15212,15500,1,2,3.389800000000008
9663,9951,2,1,3.389800000000001
2466,2754,2,1,3.3898999999999972
13835,14123,1,2,3.389799999999994
6354,6642,2,1,3.389800000000001
2787,3075,2,1,3.389800000000008
10526,10814,2,1,3.389800000000001
805,1093,2,1,3.389799999999994
14414,14702,2,1,3.3898999999999972
12174,12462,1,2,3.389800000000001
4977,5265,1,2,3.389800000000001
16346,16634,1,2,3.389799999999994
8865,9153,2,1,3.3898399999999995
1668,1956,2,1,3.389799999999994
13037,13325,1,2,3.389800000000001
5556,5844,2,1,3.389800000000001
16925,17213,2,1,3.389799999999994
7488,7776,2,1,3.389800000000001
9728,10016,2,1,3.389800000000001
7,295,1,2,3.389799999999994
15548,15836,2,1,3.389799999999994
4179,4467,1,2,3.3898999999999972
8067,8355,1,2,3.3898399999999995
9999,10287,1,2,3.389900000000001
12239,12527,2,1,3.389800000000001
2802,3090,1,2,3.389800000000008
6690,6978,1,2,3.3897999999999975
10862,11150,1,2,3.389900000000001
1141,1429,1,2,3.389799999999994
3381,3669,2,1,3.3898999999999972
14750,15038,1,2,3.389799999999994
5313,5601,2,1,3.3898999999999972
12768,13056,1,2,3.3898999999999972
9201,9489,1,2,3.38983
16940,17228,1,2,3.389799999999994
13373,13661,2,1,3.389800000000001
2004,2292,1,2,3.389800000000008
5892,6180,1,2,3.389800000000001
10064,10352,1,2,3.389900000000001
343,631,2,1,3.3899000000000115
15279,15567,2,1,3.389799999999994
4515,4803,2,1,3.389800000000001
8403,8691,2,1,3.38982
1206,1494,2,1,3.3899000000000115
12575,12863,2,1,3.389800000000001
16463,16751,2,1,3.3899000000000115
10593,10881,2,1,3.389800000000001
14481,14769,2,1,3.3898999999999972
3717,4005,2,1,3.389800000000001
13104,13392,2,1,3.389800000000001
1735,2023,1,2,3.389800000000008
9795,10083,1,2,3.389900000000001
6228,6516,1,2,3.389900000000001
4246,4534,2,1,3.3898999999999972
8418,8706,1,2,3.38982
12306,12594,2,1,3.389800000000001
5109,5397,2,1,3.389800000000001
1542,1830,2,1,3.389799999999994
6757,7045,1,2,3.3897999999999975
16478,16766,1,2,3.3899000000000115
8997,9285,2,1,3.38983
10929,11217,1,2,3.389900000000001
13169,13457,2,1,3.389800000000001
3448,3736,2,1,3.3898999999999972
14817,15105,1,2,3.389799999999994
7620,7908,1,2,3.3898200000000003
11508,11796,2,1,3.389800000000001
2071,2359,2,1,3.389799999999994
15680,15968,1,2,3.3899000000000115
5959,6247,1,2,3.389800000000001
10131,10419,2,1,3.3897999999999975
14019,14307,1,2,3.389799999999994
2650,2938,1,2,3.389800000000008
4582,4870,2,1,3.389800000000001
6822,7110,1,2,3.3897999999999975
8754,9042,1,2,3.3898399999999995
16209,16497,2,1,3.389799999999994
1273,1561,2,1,3.3899000000000115
12642,12930,2,1,3.389800000000001
14882,15170,1,2,3.389799999999994
9333,9621,2,1,3.3898200000000003
13221,13509,1,2,3.389800000000001
3784,4072,1,2,3.389800000000001
7956,8244,1,2,3.38983
475,763,2,1,3.3899000000000115
11844,12132,1,2,3.389800000000001
2407,2695,2,1,3.3898999999999972
4647,4935,1,2,3.389800000000001
16016,16304,1,2,3.389799999999994
9862,10150,2,1,3.389900000000001
2986,3274,1,2,3.389799999999994
7158,7446,1,2,3.389900000000001
1004,1292,2,1,3.389799999999994
11046,11334,1,2,3.389800000000001
5176,5464,2,1,3.389800000000001
1609,1897,2,1,3.389799999999994
15218,15506,1,2,3.389800000000008
5497,5785,2,1,3.389800000000001
9064,9352,2,1,3.38983
13236,13524,2,1,3.389800000000001
9669,9957,2,1,3.389800000000001
13557,13845,2,1,3.3898999999999972
7687,7975,1,2,3.3898200000000003
6360,6648,2,1,3.389800000000001
15747,16035,1,2,3.3899000000000115
811,1099,2,1,3.389799999999994
12438,12726,1,2,3.389800000000001
8871,9159,2,1,3.3898399999999995
16326,16614,2,1,3.389799999999994
3001,3289,2,1,3.389799999999994
6889,7177,1,2,3.3897999999999975
11061,11349,2,1,3.389800000000001
1340,1628,2,1,3.3899000000000115
14949,15237,1,2,3.389799999999994
5512,5800,1,2,3.389800000000001
9400,9688,2,1,3.3898200000000003
2203,2491,2,1,3.389799999999994
3851,4139,1,2,3.389800000000001
6091,6379,2,1,3.389900000000001
13572,13860,1,2,3.3898999999999972
10263,10551,2,1,3.3897999999999975
542,830,2,1,3.3899000000000115
14151,14439,2,1,3.389800000000008
11911,12199,1,2,3.389800000000001
4714,5002,1,2,3.389800000000001
16083,16371,1,2,3.389799999999994
8602,8890,2,1,3.38982
1405,1693,2,1,3.3899000000000115
12774,13062,1,2,3.3898999999999972
16662,16950,2,1,3.3899000000000115
7225,7513,2,1,3.389800000000001
9465,9753,2,1,3.3898200000000003
11113,11401,1,2,3.389800000000001
3916,4204,1,2,3.389800000000001
15285,15573,2,1,3.389799999999994
7804,8092,1,2,3.38983
9736,10024,2,1,3.389800000000001
11976,12264,1,2,3.389800000000001
2539,2827,2,1,3.3898999999999972
6427,6715,2,1,3.389800000000001
4445,4733,1,2,3.389800000000001
878,1166,1,2,3.389799999999994
3118,3406,1,2,3.389799999999994
14487,14775,2,1,3.3898999999999972
5050,5338,1,2,3.389800000000001
12505,12793,1,2,3.389800000000001
8938,9226,1,2,3.38983
16677,16965,1,2,3.3899000000000115
1741,2029,1,2,3.389800000000008
13110,13398,1,2,3.389800000000001
5629,5917,2,1,3.389800000000001
15016,15304,2,1,3.389800000000008
80,368,1,2,3.389799999999994
9801,10089,1,2,3.389900000000001
4252,4540,1,2,3.3898999999999972
8140,8428,1,2,3.3898399999999995
15879,16167,2,1,3.389799999999994
6158,6446,2,1,3.389900000000001
12312,12600,2,1,3.389800000000001
943,1231,1,2,3.389799999999994
10330,10618,2,1,3.3897999999999975
14218,14506,2,1,3.389800000000008
3454,3742,2,1,3.3898999999999972
1472,1760,1,2,3.389799999999994
12841,13129,1,2,3.3898999999999972
9532,9820,1,2,3.389800000000001
5965,6253,1,2,3.389800000000001
3983,4271,1,2,3.389800000000001
15352,15640,2,1,3.389799999999994
8155,8443,2,1,3.3898399999999995
674,962,1,2,3.389799999999994
12043,12331,1,2,3.389800000000001
4846,5134,1,2,3.389800000000001
1279,1567,2,1,3.3899000000000115
8734,9022,1,2,3.3898399999999995
6494,6782,2,1,3.389800000000001
16215,16503,2,1,3.389799999999994
10666,10954,1,2,3.389900000000001
3185,3473,2,1,3.3898999999999972
14554,14842,2,1,3.3898999999999972
7357,7645,2,1,3.389800000000001
9005,9293,1,2,3.38983
11245,11533,2,1,3.389800000000001
1808,2096,1,2,3.389800000000008
15417,15705,2,1,3.389799999999994
5696,5984,2,1,3.389800000000001
9868,10156,1,2,3.389900000000001
2387,2675,2,1,3.3898999999999972
13756,14044,2,1,3.3898999999999972
4319,4607,2,1,3.3898999999999972
6559,6847,2,1,3.389800000000001
15946,16234,2,1,3.389799999999994
12379,12667,2,1,3.389800000000001
1010,1298,1,2,3.389799999999994
4898,5186,1,2,3.389800000000001
14619,14907,2,1,3.3898999999999972
9070,9358,2,1,3.38983
3521,3809,1,2,3.389800000000001
7693,7981,1,2,3.3898200000000003
212,500,2,1,3.389799999999994
11581,11869,1,2,3.3898999999999972
9599,9887,1,2,3.389800000000001
15753,16041,1,2,3.3899000000000115
13771,14059,1,2,3.3898999999999972
2723,3011,1,2,3.389800000000008
741,1029,1,2,3.389799999999994
6895,7183,1,2,3.3897999999999975
10783,11071,1,2,3.389900000000001
12110,12398,2,1,3.389800000000001
4913,5201,2,1,3.389800000000001
1346,1634,2,1,3.3899000000000115
14955,15243,1,2,3.389799999999994
5234,5522,2,1,3.3898999999999972
8801,9089,1,2,3.3898399999999995
12973,13261,2,1,3.389800000000001
9406,9694,2,1,3.3898200000000003
16861,17149,1,2,3.389799999999994
7424,7712,2,1,3.389800000000001
15484,15772,2,1,3.389799999999994
548,836,2,1,3.3899000000000115
8003,8291,1,2,3.38983
12175,12463,2,1,3.389800000000001
8608,8896,2,1,3.38982
16063,16351,1,2,3.389799999999994
2738,3026,1,2,3.389800000000008
6626,6914,1,2,3.3897999999999975
1077,1365,2,1,3.389799999999994
14686,14974,1,2,3.3898999999999972
5249,5537,1,2,3.3898999999999972
9137,9425,2,1,3.38983
1940,2228,2,1,3.389800000000008
3588,3876,1,2,3.389800000000001
5828,6116,2,1,3.389800000000001
13309,13597,1,2,3.389800000000001
10000,10288,2,1,3.389900000000001
279,567,2,1,3.389799999999994
11648,11936,1,2,3.3898999999999972
13888,14176,2,1,3.389799999999994
15820,16108,1,2,3.3899000000000115
4451,4739,1,2,3.389800000000001
8339,8627,2,1,3.3898399999999995
1142,1430,2,1,3.389799999999994
2790,3078,1,2,3.389800000000008
12511,12799,1,2,3.389800000000001
16399,16687,2,1,3.389799999999994
6962,7250,2,1,3.389900000000001
9202,9490,2,1,3.38983
10850,11138,1,2,3.389900000000001
1413,1701,2,1,3.3899000000000115
3653,3941,1,2,3.389800000000001
15022,15310,2,1,3.389800000000008
