component_index,atom_id,atom_type,element,degree,x_A,y_A,z_A
51,4371,2,N,2,-23.9414,-65.7785,-49.1525
51,4659,1,B,2,-23.9414,-65.7785,-45.7627
51,4947,2,N,2,-23.9414,-65.7785,-42.3729
51,5235,1,B,2,-23.9414,-65.7785,-38.9831
51,5523,2,N,2,-23.9414,-65.7785,-35.5932
51,5811,1,B,2,-23.9414,-65.7785,-32.2034
51,6099,2,N,2,-23.9414,-65.7785,-28.8136
51,6387,1,B,2,-23.9414,-65.7785,-25.4237
51,6675,2,N,2,-23.9414,-65.7785,-22.0339
51,6963,1,B,2,-23.9414,-65.7785,-18.6441
51,7251,2,N,2,-23.9414,-65.7785,-15.2542
51,7539,1,B,2,-23.9414,-65.7785,-11.8644
51,7827,2,N,2,-23.9414,-65.7785,-8.47458
51,8115,1,B,2,-23.9414,-65.7785,-5.08475
51,8403,2,N,2,-23.9414,-65.7785,-1.69491
51,8691,1,B,2,-23.9414,-65.7785,1.69491
51,8979,2,N,2,-23.9414,-65.7785,5.08475
51,9267,1,B,2,-23.9414,-65.7785,8.47458
51,9555,2,N,2,-23.9414,-65.7785,11.8644
51,9843,1,B,2,-23.9414,-65.7785,15.2542
51,10131,2,N,2,-23.9414,-65.7785,18.6441
51,10419,1,B,2,-23.9414,-65.7785,22.0339
51,10707,2,N,2,-23.9414,-65.7785,25.4237
51,10995,1,B,2,-23.9414,-65.7785,28.8136
51,11283,2,N,2,-23.9414,-65.7785,32.2034
51,11571,1,B,2,-23.9414,-65.7785,35.5932
51,11859,2,N,2,-23.9414,-65.7785,38.9831
51,12147,1,B,2,-23.9414,-65.7785,42.3729
51,12435,2,N,2,-23.9414,-65.7785,45.7627
51,12723,1,B,2,-23.9414,-65.7785,49.1525
51,13011,2,N,2,-23.9414,-65.7785,52.5424
51,13299,1,B,2,-23.9414,-65.7785,55.9322
51,13587,2,N,2,-23.9414,-65.7785,59.322
51,13875,1,B,2,-23.9414,-65.7785,62.7119
51,14163,2,N,2,-23.9414,-65.7785,66.1017
51,14451,1,B,2,-23.9414,-65.7785,69.4915
51,14739,2,N,2,-23.9414,-65.7785,72.8814
51,15027,1,B,2,-23.9414,-65.7785,76.2712
51,15315,2,N,2,-23.9414,-65.7785,79.661
51,15603,1,B,2,-23.9414,-65.7785,83.0508
51,15891,2,N,2,-23.9414,-65.7785,86.4407
51,16179,1,B,2,-23.9414,-65.7785,89.8305
51,16467,2,N,2,-23.9414,-65.7785,93.2203
51,16755,1,B,2,-23.9414,-65.7785,96.6102
51,17043,2,N,1,-23.9414,-65.7785,100.0
52,52,2,N,1,-18.1173,-67.6148,-100.0
52,340,1,B,2,-18.1173,-67.6148,-96.6102
52,628,2,N,2,-18.1173,-67.6148,-93.2203
52,916,1,B,2,-18.1173,-67.6148,-89.8305
52,1204,2,N,2,-18.1173,-67.6148,-86.4407
52,1492,1,B,2,-18.1173,-67.6148,-83.0508
52,1780,2,N,2,-18.1173,-67.6148,-79.661
52,2068,1,B,2,-18.1173,-67.6148,-76.2712
52,2356,2,N,2,-18.1173,-67.6148,-72.8814
52,2644,1,B,2,-18.1173,-67.6148,-69.4915
52,2932,2,N,2,-18.1173,-67.6148,-66.1017
52,3220,1,B,2,-18.1173,-67.6148,-62.7119
52,3508,2,N,2,-18.1173,-67.6148,-59.322
52,3796,1,B,2,-18.1173,-67.6148,-55.9322
52,4084,2,N,2,-18.1173,-67.6148,-52.5424
52,4372,1,B,2,-18.1173,-67.6148,-49.1525
52,4660,2,N,2,-18.1173,-67.6148,-45.7627
52,4948,1,B,2,-18.1173,-67.6148,-42.3729
52,5236,2,N,2,-18.1173,-67.6148,-38.9831
52,5524,1,B,2,-18.1173,-67.6148,-35.5932
52,5812,2,N,2,-18.1173,-67.6148,-32.2034
52,6100,1,B,2,-18.1173,-67.6148,-28.8136
52,6388,2,N,2,-18.1173,-67.6148,-25.4237
52,6676,1,B,2,-18.1173,-67.6148,-22.0339
52,6964,2,N,2,-18.1173,-67.6148,-18.6441
52,7252,1,B,2,-18.1173,-67.6148,-15.2542
52,7540,2,N,2,-18.1173,-67.6148,-11.8644
52,7828,1,B,2,-18.1173,-67.6148,-8.47458
52,8116,2,N,2,-18.1173,-67.6148,-5.08475
52,8404,1,B,2,-18.1173,-67.6148,-1.69491
52,8692,2,N,2,-18.1173,-67.6148,1.69491
52,8980,1,B,2,-18.1173,-67.6148,5.08475
52,9268,2,N,2,-18.1173,-67.6148,8.47458
52,9556,1,B,2,-18.1173,-67.6148,11.8644
52,9844,2,N,2,-18.1173,-67.6148,15.2542
52,10132,1,B,2,-18.1173,-67.6148,18.6441
52,10420,2,N,2,-18.1173,-67.6148,22.0339
52,10708,1,B,2,-18.1173,-67.6148,25.4237
52,10996,2,N,2,-18.1173,-67.6148,28.8136
52,11284,1,B,2,-18.1173,-67.6148,32.2034
52,11572,2,N,2,-18.1173,-67.6148,35.5932
52,11860,1,B,2,-18.1173,-67.6148,38.9831
52,12148,2,N,2,-18.1173,-67.6148,42.3729
52,12436,1,B,2,-18.1173,-67.6148,45.7627
52,12724,2,N,2,-18.1173,-67.6148,49.1525
52,13012,1,B,2,-18.1173,-67.6148,52.5424
52,13300,2,N,2,-18.1173,-67.6148,55.9322
52,13588,1,B,2,-18.1173,-67.6148,59.322
52,13876,2,N,2,-18.1173,-67.6148,62.7119
52,14164,1,B,2,-18.1173,-67.6148,66.1017
52,14452,2,N,2,-18.1173,-67.6148,69.4915
52,14740,1,B,2,-18.1173,-67.6148,72.8814
52,15028,2,N,2,-18.1173,-67.6148,76.2712
52,15316,1,B,2,-18.1173,-67.6148,79.661
52,15604,2,N,2,-18.1173,-67.6148,83.0508
52,15892,1,B,2,-18.1173,-67.6148,86.4407
52,16180,2,N,2,-18.1173,-67.6148,89.8305
52,16468,1,B,2,-18.1173,-67.6148,93.2203
52,16756,2,N,2,-18.1173,-67.6148,96.6102
52,17044,1,B,1,-18.1173,-67.6148,100.0
53,53,1,B,1,-12.1554,-68.9365,-100.0
53,341,2,N,2,-12.1554,-68.9365,-96.6102
53,629,1,B,2,-12.1554,-68.9365,-93.2203
53,917,2,N,2,-12.1554,-68.9365,-89.8305
53,1205,1,B,2,-12.1554,-68.9365,-86.4407
53,1493,2,N,2,-12.1554,-68.9365,-83.0508
53,1781,1,B,2,-12.1554,-68.9365,-79.661
53,2069,2,N,2,-12.1554,-68.9365,-76.2712
53,2357,1,B,2,-12.1554,-68.9365,-72.8814
53,2645,2,N,2,-12.1554,-68.9365,-69.4915
53,2933,1,B,2,-12.1554,-68.9365,-66.1017
53,3221,2,N,2,-12.1554,-68.9365,-62.7119
53,3509,1,B,2,-12.1554,-68.9365,-59.322
53,3797,2,N,2,-12.1554,-68.9365,-55.9322
53,4085,1,B,2,-12.1554,-68.9365,-52.5424
53,4373,2,N,2,-12.1554,-68.9365,-49.1525
53,4661,1,B,2,-12.1554,-68.9365,-45.7627
53,4949,2,N,2,-12.1554,-68.9365,-42.3729
53,5237,1,B,2,-12.1554,-68.9365,-38.9831
53,5525,2,N,2,-12.1554,-68.9365,-35.5932
53,5813,1,B,2,-12.1554,-68.9365,-32.2034
53,6101,2,N,2,-12.1554,-68.9365,-28.8136
53,6389,1,B,2,-12.1554,-68.9365,-25.4237
53,6677,2,N,2,-12.1554,-68.9365,-22.0339
53,6965,1,B,2,-12.1554,-68.9365,-18.6441
53,7253,2,N,2,-12.1554,-68.9365,-15.2542
53,7541,1,B,2,-12.1554,-68.9365,-11.8644
53,7829,2,N,2,-12.1554,-68.9365,-8.47458
53,8117,1,B,2,-12.1554,-68.9365,-5.08475
53,8405,2,N,2,-12.1554,-68.9365,-1.69491
53,8693,1,B,2,-12.1554,-68.9365,1.69491
53,8981,2,N,2,-12.1554,-68.9365,5.08475
53,9269,1,B,2,-12.1554,-68.9365,8.47458
53,9557,2,N,2,-12.1554,-68.9365,11.8644
53,9845,1,B,2,-12.1554,-68.9365,15.2542
53,10133,2,N,2,-12.1554,-68.9365,18.6441
53,10421,1,B,2,-12.1554,-68.9365,22.0339
53,10709,2,N,2,-12.1554,-68.9365,25.4237
53,10997,1,B,2,-12.1554,-68.9365,28.8136
53,11285,2,N,2,-12.1554,-68.9365,32.2034
53,11573,1,B,2,-12.1554,-68.9365,35.5932
53,11861,2,N,2,-12.1554,-68.9365,38.9831
53,12149,1,B,2,-12.1554,-68.9365,42.3729
53,12437,2,N,2,-12.1554,-68.9365,45.7627
53,12725,1,B,2,-12.1554,-68.9365,49.1525
53,13013,2,N,2,-12.1554,-68.9365,52.5424
53,13301,1,B,2,-12.1554,-68.9365,55.9322
53,13589,2,N,2,-12.1554,-68.9365,59.322
53,13877,1,B,2,-12.1554,-68.9365,62.7119
53,14165,2,N,2,-12.1554,-68.9365,66.1017
53,14453,1,B,2,-12.1554,-68.9365,69.4915
53,14741,2,N,2,-12.1554,-68.9365,72.8814
53,15029,1,B,2,-12.1554,-68.9365,76.2712
53,15317,2,N,2,-12.1554,-68.9365,79.661
53,15605,1,B,2,-12.1554,-68.9365,83.0508
53,15893,2,N,2,-12.1554,-68.9365,86.4407
53,16181,1,B,2,-12.1554,-68.9365,89.8305
53,16469,2,N,2,-12.1554,-68.9365,93.2203
53,16757,1,B,2,-12.1554,-68.9365,96.6102
53,17045,2,N,1,-12.1554,-68.9365,100.0
54,54,2,N,1,-6.1009,-69.7336,-100.0
54,342,1,B,2,-6.1009,-69.7336,-96.6102
54,630,2,N,2,-6.1009,-69.7336,-93.2203
54,918,1,B,2,-6.1009,-69.7336,-89.8305
54,1206,2,N,2,-6.1009,-69.7336,-86.4407
54,1494,1,B,2,-6.1009,-69.7336,-83.0508
54,1782,2,N,2,-6.1009,-69.7336,-79.661
54,2070,1,B,2,-6.1009,-69.7336,-76.2712
54,2358,2,N,2,-6.1009,-69.7336,-72.8814
54,2646,1,B,2,-6.1009,-69.7336,-69.4915
54,2934,2,N,2,-6.1009,-69.7336,-66.1017
54,3222,1,B,2,-6.1009,-69.7336,-62.7119
54,3510,2,N,2,-6.1009,-69.7336,-59.322
54,3798,1,B,2,-6.1009,-69.7336,-55.9322
54,4086,2,N,2,-6.1009,-69.7336,-52.5424
54,4374,1,B,2,-6.1009,-69.7336,-49.1525
54,4662,2,N,2,-6.1009,-69.7336,-45.7627
54,4950,1,B,2,-6.1009,-69.7336,-42.3729
54,5238,2,N,2,-6.1009,-69.7336,-38.9831
54,5526,1,B,2,-6.1009,-69.7336,-35.5932
54,5814,2,N,2,-6.1009,-69.7336,-32.2034
54,6102,1,B,2,-6.1009,-69.7336,-28.8136
54,6390,2,N,2,-6.1009,-69.7336,-25.4237
54,6678,1,B,2,-6.1009,-69.7336,-22.0339
54,6966,2,N,2,-6.1009,-69.7336,-18.6441
54,7254,1,B,2,-6.1009,-69.7336,-15.2542
54,7542,2,N,2,-6.1009,-69.7336,-11.8644
54,7830,1,B,2,-6.1009,-69.7336,-8.47458
54,8118,2,N,2,-6.1009,-69.7336,-5.08475
54,8406,1,B,2,-6.1009,-69.7336,-1.69491
54,8694,2,N,2,-6.1009,-69.7336,1.69491
54,8982,1,B,2,-6.1009,-69.7336,5.08475
54,9270,2,N,2,-6.1009,-69.7336,8.47458
54,9558,1,B,2,-6.1009,-69.7336,11.8644
54,9846,2,N,2,-6.1009,-69.7336,15.2542
54,10134,1,B,2,-6.1009,-69.7336,18.6441
54,10422,2,N,2,-6.1009,-69.7336,22.0339
54,10710,1,B,2,-6.1009,-69.7336,25.4237
54,10998,2,N,2,-6.1009,-69.7336,28.8136
54,11286,1,B,2,-6.1009,-69.7336,32.2034
54,11574,2,N,2,-6.1009,-69.7336,35.5932
54,11862,1,B,2,-6.1009,-69.7336,38.9831
54,12150,2,N,2,-6.1009,-69.7336,42.3729
54,12438,1,B,2,-6.1009,-69.7336,45.7627
54,12726,2,N,2,-6.1009,-69.7336,49.1525
54,13014,1,B,2,-6.1009,-69.7336,52.5424
54,13302,2,N,2,-6.1009,-69.7336,55.9322
54,13590,1,B,2,-6.1009,-69.7336,59.322
54,13878,2,N,2,-6.1009,-69.7336,62.7119
54,14166,1,B,2,-6.1009,-69.7336,66.1017
54,14454,2,N,2,-6.1009,-69.7336,69.4915
54,14742,1,B,2,-6.1009,-69.7336,72.8814
54,15030,2,N,2,-6.1009,-69.7336,76.2712
54,15318,1,B,2,-6.1009,-69.7336,79.661
54,15606,2,N,2,-6.1009,-69.7336,83.0508
54,15894,1,B,2,-6.1009,-69.7336,86.4407
54,16182,2,N,2,-6.1009,-69.7336,89.8305
54,16470,1,B,2,-6.1009,-69.7336,93.2203
54,16758,2,N,2,-6.1009,-69.7336,96.6102
54,17046,1,B,1,-6.1009,-69.7336,100.0
55,55,1,B,1,0.0,-70.0,-100.0
55,343,2,N,2,0.0,-70.0,-96.6102
55,631,1,B,2,0.0,-70.0,-93.2203
55,919,2,N,2,0.0,-70.0,-89.8305
55,1207,1,B,2,0.0,-70.0,-86.4407
55,1495,2,N,2,0.0,-70.0,-83.0508
55,1783,1,B,2,0.0,-70.0,-79.661
55,2071,2,N,2,0.0,-70.0,-76.2712
55,2359,1,B,2,0.0,-70.0,-72.8814
55,2647,2,N,2,0.0,-70.0,-69.4915
55,2935,1,B,2,0.0,-70.0,-66.1017
55,3223,2,N,2,0.0,-70.0,-62.7119
55,3511,1,B,2,0.0,-70.0,-59.322
55,3799,2,N,2,0.0,-70.0,-55.9322
55,4087,1,B,2,0.0,-70.0,-52.5424
55,4375,2,N,2,0.0,-70.0,-49.1525
55,4663,1,B,2,0.0,-70.0,-45.7627
55,4951,2,N,2,0.0,-70.0,-42.3729
55,5239,1,B,2,0.0,-70.0,-38.9831
55,5527,2,N,2,0.0,-70.0,-35.5932
55,5815,1,B,2,0.0,-70.0,-32.2034
55,6103,2,N,2,0.0,-70.0,-28.8136
55,6391,1,B,2,0.0,-70.0,-25.4237
55,6679,2,N,2,0.0,-70.0,-22.0339
55,6967,1,B,2,0.0,-70.0,-18.6441
55,7255,2,N,2,0.0,-70.0,-15.2542
55,7543,1,B,2,0.0,-70.0,-11.8644
55,7831,2,N,2,0.0,-70.0,-8.47458
55,8119,1,B,2,0.0,-70.0,-5.08475
55,8407,2,N,2,0.0,-70.0,-1.69491
55,8695,1,B,2,0.0,-70.0,1.69491
55,8983,2,N,2,0.0,-70.0,5.08475
55,9271,1,B,2,0.0,-70.0,8.47458
55,9559,2,N,2,0.0,-70.0,11.8644
55,9847,1,B,2,0.0,-70.0,15.2542
55,10135,2,N,2,0.0,-70.0,18.6441
55,10423,1,B,2,0.0,-70.0,22.0339
55,10711,2,N,2,0.0,-70.0,25.4237
55,10999,1,B,2,0.0,-70.0,28.8136
55,11287,2,N,2,0.0,-70.0,32.2034
55,11575,1,B,2,0.0,-70.0,35.5932
55,11863,2,N,2,0.0,-70.0,38.9831
55,12151,1,B,2,0.0,-70.0,42.3729
55,12439,2,N,2,0.0,-70.0,45.7627
55,12727,1,B,2,0.0,-70.0,49.1525
55,13015,2,N,2,0.0,-70.0,52.5424
55,13303,1,B,2,0.0,-70.0,55.9322
55,13591,2,N,2,0.0,-70.0,59.322
55,13879,1,B,2,0.0,-70.0,62.7119
55,14167,2,N,2,0.0,-70.0,66.1017
55,14455,1,B,2,0.0,-70.0,69.4915
55,14743,2,N,2,0.0,-70.0,72.8814
55,15031,1,B,2,0.0,-70.0,76.2712
55,15319,2,N,2,0.0,-70.0,79.661
55,15607,1,B,2,0.0,-70.0,83.0508
55,15895,2,N,2,0.0,-70.0,86.4407
55,16183,1,B,2,0.0,-70.0,89.8305
55,16471,2,N,2,0.0,-70.0,93.2203
55,16759,1,B,2,0.0,-70.0,96.6102
55,17047,2,N,1,0.0,-70.0,100.0
56,56,2,N,1,6.1009,-69.7336,-100.0
56,344,1,B,2,6.1009,-69.7336,-96.6102
56,632,2,N,2,6.1009,-69.7336,-93.2203
56,920,1,B,2,6.1009,-69.7336,-89.8305
56,1208,2,N,2,6.1009,-69.7336,-86.4407
56,1496,1,B,2,6.1009,-69.7336,-83.0508
56,1784,2,N,2,6.1009,-69.7336,-79.661
56,2072,1,B,2,6.1009,-69.7336,-76.2712
56,2360,2,N,2,6.1009,-69.7336,-72.8814
56,2648,1,B,2,6.1009,-69.7336,-69.4915
56,2936,2,N,2,6.1009,-69.7336,-66.1017
56,3224,1,B,2,6.1009,-69.7336,-62.7119
56,3512,2,N,2,6.1009,-69.7336,-59.322
56,3800,1,B,2,6.1009,-69.7336,-55.9322
56,4088,2,N,2,6.1009,-69.7336,-52.5424
56,4376,1,B,2,6.1009,-69.7336,-49.1525
56,4664,2,N,2,6.1009,-69.7336,-45.7627
56,4952,1,B,2,6.1009,-69.7336,-42.3729
56,5240,2,N,2,6.1009,-69.7336,-38.9831
56,5528,1,B,2,6.1009,-69.7336,-35.5932
56,5816,2,N,2,6.1009,-69.7336,-32.2034
56,6104,1,B,2,6.1009,-69.7336,-28.8136
56,6392,2,N,2,6.1009,-69.7336,-25.4237
56,6680,1,B,2,6.1009,-69.7336,-22.0339
56,6968,2,N,2,6.1009,-69.7336,-18.6441
56,7256,1,B,2,6.1009,-69.7336,-15.2542
56,7544,2,N,2,6.1009,-69.7336,-11.8644
56,7832,1,B,2,6.1009,-69.7336,-8.47458
56,8120,2,N,2,6.1009,-69.7336,-5.08475
56,8408,1,B,2,6.1009,-69.7336,-1.69491
56,8696,2,N,2,6.1009,-69.7336,1.69491
56,8984,1,B,2,6.1009,-69.7336,5.08475
56,9272,2,N,2,6.1009,-69.7336,8.47458
56,9560,1,B,2,6.1009,-69.7336,11.8644
56,9848,2,N,2,6.1009,-69.7336,15.2542
56,10136,1,B,2,6.1009,-69.7336,18.6441
56,10424,2,N,2,6.1009,-69.7336,22.0339
56,10712,1,B,2,6.1009,-69.7336,25.4237
56,11000,2,N,2,6.1009,-69.7336,28.8136
56,11288,1,B,2,6.1009,-69.7336,32.2034
56,11576,2,N,2,6.1009,-69.7336,35.5932
56,11864,1,B,2,6.1009,-69.7336,38.9831
56,12152,2,N,2,6.1009,-69.7336,42.3729
56,12440,1,B,2,6.1009,-69.7336,45.7627
56,12728,2,N,2,6.1009,-69.7336,49.1525
56,13016,1,B,2,6.1009,-69.7336,52.5424
56,13304,2,N,2,6.1009,-69.7336,55.9322
56,13592,1,B,2,6.1009,-69.7336,59.322
56,13880,2,N,2,6.1009,-69.7336,62.7119
56,14168,1,B,2,6.1009,-69.7336,66.1017
56,14456,2,N,2,6.1009,-69.7336,69.4915
56,14744,1,B,2,6.1009,-69.7336,72.8814
56,15032,2,N,2,6.1009,-69.7336,76.2712
56,15320,1,B,2,6.1009,-69.7336,79.661
56,15608,2,N,2,6.1009,-69.7336,83.0508
56,15896,1,B,2,6.1009,-69.7336,86.4407
56,16184,2,N,2,6.1009,-69.7336,89.8305
56,16472,1,B,2,6.1009,-69.7336,93.2203
56,16760,2,N,2,6.1009,-69.7336,96.6102
56,17048,1,B,1,6.1009,-69.7336,100.0
57,57,1,B,1,12.1554,-68.9365,-100.0
57,345,2,N,2,12.1554,-68.9365,-96.6102
57,633,1,B,2,12.1554,-68.9365,-93.2203
57,921,2,N,2,12.1554,-68.9365,-89.8305
57,1209,1,B,2,12.1554,-68.9365,-86.4407
57,1497,2,N,2,12.1554,-68.9365,-83.0508
57,1785,1,B,2,12.1554,-68.9365,-79.661
57,2073,2,N,2,12.1554,-68.9365,-76.2712
57,2361,1,B,2,12.1554,-68.9365,-72.8814
57,2649,2,N,2,12.1554,-68.9365,-69.4915
57,2937,1,B,2,12.1554,-68.9365,-66.1017
57,3225,2,N,2,12.1554,-68.9365,-62.7119
57,3513,1,B,2,12.1554,-68.9365,-59.322
57,3801,2,N,2,12.1554,-68.9365,-55.9322
57,4089,1,B,2,12.1554,-68.9365,-52.5424
57,4377,2,N,2,12.1554,-68.9365,-49.1525
57,4665,1,B,2,12.1554,-68.9365,-45.7627
57,4953,2,N,2,12.1554,-68.9365,-42.3729
57,5241,1,B,2,12.1554,-68.9365,-38.9831
57,5529,2,N,2,12.1554,-68.9365,-35.5932
57,5817,1,B,2,12.1554,-68.9365,-32.2034
57,6105,2,N,2,12.1554,-68.9365,-28.8136
57,6393,1,B,2,12.1554,-68.9365,-25.4237
57,6681,2,N,2,12.1554,-68.9365,-22.0339
57,6969,1,B,2,12.1554,-68.9365,-18.6441
57,7257,2,N,2,12.1554,-68.9365,-15.2542
57,7545,1,B,2,12.1554,-68.9365,-11.8644
57,7833,2,N,2,12.1554,-68.9365,-8.47458
57,8121,1,B,2,12.1554,-68.9365,-5.08475
57,8409,2,N,2,12.1554,-68.9365,-1.69491
57,8697,1,B,2,12.1554,-68.9365,1.69491
57,8985,2,N,2,12.1554,-68.9365,5.08475
57,9273,1,B,2,12.1554,-68.9365,8.47458
57,9561,2,N,2,12.1554,-68.9365,11.8644
57,9849,1,B,2,12.1554,-68.9365,15.2542
57,10137,2,N,2,12.1554,-68.9365,18.6441
57,10425,1,B,2,12.1554,-68.9365,22.0339
57,10713,2,N,2,12.1554,-68.9365,25.4237
57,11001,1,B,2,12.1554,-68.9365,28.8136
57,11289,2,N,2,12.1554,-68.9365,32.2034
57,11577,1,B,2,12.1554,-68.9365,35.5932
57,11865,2,N,2,12.1554,-68.9365,38.9831
57,12153,1,B,2,12.1554,-68.9365,42.3729
57,12441,2,N,2,12.1554,-68.9365,45.7627
57,12729,1,B,2,12.1554,-68.9365,49.1525
57,13017,2,N,2,12.1554,-68.9365,52.5424
57,13305,1,B,2,12.1554,-68.9365,55.9322
57,13593,2,N,2,12.1554,-68.9365,59.322
57,13881,1,B,2,12.1554,-68.9365,62.7119
57,14169,2,N,2,12.1554,-68.9365,66.1017
57,14457,1,B,2,12.1554,-68.9365,69.4915
57,14745,2,N,2,12.1554,-68.9365,72.8814
57,15033,1,B,2,12.1554,-68.9365,76.2712
57,15321,2,N,2,12.1554,-68.9365,79.661
57,15609,1,B,2,12.1554,-68.9365,83.0508
57,15897,2,N,2,12.1554,-68.9365,86.4407
57,16185,1,B,2,12.1554,-68.9365,89.8305
57,16473,2,N,2,12.1554,-68.9365,93.2203
57,16761,1,B,2,12.1554,-68.9365,96.6102
57,17049,2,N,1,12.1554,-68.9365,100.0
58,58,2,N,1,18.1173,-67.6148,-100.0
58,346,1,B,2,18.1173,-67.6148,-96.6102
58,634,2,N,2,18.1173,-67.6148,-93.2203
58,922,1,B,2,18.1173,-67.6148,-89.8305
58,1210,2,N,2,18.1173,-67.6148,-86.4407
58,1498,1,B,2,18.1173,-67.6148,-83.0508
58,1786,2,N,2,18.1173,-67.6148,-79.661
58,2074,1,B,2,18.1173,-67.6148,-76.2712
58,2362,2,N,2,18.1173,-67.6148,-72.8814
58,2650,1,B,2,18.1173,-67.6148,-69.4915
58,2938,2,N,2,18.1173,-67.6148,-66.1017
58,3226,1,B,2,18.1173,-67.6148,-62.7119
58,3514,2,N,2,18.1173,-67.6148,-59.322
58,3802,1,B,2,18.1173,-67.6148,-55.9322
58,4090,2,N,2,18.1173,-67.6148,-52.5424
58,4378,1,B,2,18.1173,-67.6148,-49.1525
58,4666,2,N,2,18.1173,-67.6148,-45.7627
58,4954,1,B,2,18.1173,-67.6148,-42.3729
58,5242,2,N,2,18.1173,-67.6148,-38.9831
58,5530,1,B,2,18.1173,-67.6148,-35.5932
58,5818,2,N,2,18.1173,-67.6148,-32.2034
58,6106,1,B,2,18.1173,-67.6148,-28.8136
58,6394,2,N,2,18.1173,-67.6148,-25.4237
58,6682,1,B,2,18.1173,-67.6148,-22.0339
58,6970,2,N,2,18.1173,-67.6148,-18.6441
58,7258,1,B,2,18.1173,-67.6148,-15.2542
58,7546,2,N,2,18.1173,-67.6148,-11.8644
58,7834,1,B,2,18.1173,-67.6148,-8.47458
58,8122,2,N,2,18.1173,-67.6148,-5.08475
58,8410,1,B,2,18.1173,-67.6148,-1.69491
58,8698,2,N,2,18.1173,-67.6148,1.69491
58,8986,1,B,2,18.1173,-67.6148,5.08475
58,9274,2,N,2,18.1173,-67.6148,8.47458
58,9562,1,B,2,18.1173,-67.6148,11.8644
58,9850,2,N,2,18.1173,-67.6148,15.2542
58,10138,1,B,2,18.1173,-67.6148,18.6441
58,10426,2,N,2,18.1173,-67.6148,22.0339
58,10714,1,B,2,18.1173,-67.6148,25.4237
58,11002,2,N,2,18.1173,-67.6148,28.8136
58,11290,1,B,2,18.1173,-67.6148,32.2034
58,11578,2,N,2,18.1173,-67.6148,35.5932
58,11866,1,B,2,18.1173,-67.6148,38.9831
58,12154,2,N,2,18.1173,-67.6148,42.3729
58,12442,1,B,2,18.1173,-67.6148,45.7627
58,12730,2,N,2,18.1173,-67.6148,49.1525
58,13018,1,B,2,18.1173,-67.6148,52.5424
58,13306,2,N,2,18.1173,-67.6148,55.9322
58,13594,1,B,2,18.1173,-67.6148,59.322
58,13882,2,N,2,18.1173,-67.6148,62.7119
58,14170,1,B,2,18.1173,-67.6148,66.1017
58,14458,2,N,2,18.1173,-67.6148,69.4915
58,14746,1,B,2,18.1173,-67.6148,72.8814
58,15034,2,N,2,18.1173,-67.6148,76.2712
58,15322,1,B,2,18.1173,-67.6148,79.661
58,15610,2,N,2,18.1173,-67.6148,83.0508
58,15898,1,B,2,18.1173,-67.6148,86.4407
58,16186,2,N,2,18.1173,-67.6148,89.8305
58,16474,1,B,2,18.1173,-67.6148,93.2203
58,16762,2,N,2,18.1173,-67.6148,96.6102
58,17050,1,B,1,18.1173,-67.6148,100.0
59,59,1,B,1,23.9414,-65.7785,-100.0
59,347,2,N,2,23.9414,-65.7785,-96.6102
59,635,1,B,2,23.9414,-65.7785,-93.2203
59,923,2,N,2,23.9414,-65.7785,-89.8305
59,1211,1,B,2,23.9414,-65.7785,-86.4407
59,1499,2,N,2,23.9414,-65.7785,-83.0508
59,1787,1,B,2,23.9414,-65.7785,-79.661
59,2075,2,N,2,23.9414,-65.7785,-76.2712
59,2363,1,B,2,23.9414,-65.7785,-72.8814
59,2651,2,N,2,23.9414,-65.7785,-69.4915
59,2939,1,B,2,23.9414,-65.7785,-66.1017
59,3227,2,N,2,23.9414,-65.7785,-62.7119
59,3515,1,B,2,23.9414,-65.7785,-59.322
59,3803,2,N,2,23.9414,-65.7785,-55.9322
59,4091,1,B,2,23.9414,-65.7785,-52.5424
59,4379,2,N,2,23.9414,-65.7785,-49.1525
59,4667,1,B,2,23.9414,-65.7785,-45.7627
59,4955,2,N,2,23.9414,-65.7785,-42.3729
59,5243,1,B,2,23.9414,-65.7785,-38.9831
59,5531,2,N,2,23.9414,-65.7785,-35.5932
59,5819,1,B,2,23.9414,-65.7785,-32.2034
59,6107,2,N,2,23.9414,-65.7785,-28.8136
59,6395,1,B,2,23.9414,-65.7785,-25.4237
59,6683,2,N,2,23.9414,-65.7785,-22.0339
59,6971,1,B,2,23.9414,-65.7785,-18.6441
59,7259,2,N,2,23.9414,-65.7785,-15.2542
59,7547,1,B,2,23.9414,-65.7785,-11.8644
59,7835,2,N,2,23.9414,-65.7785,-8.47458
59,8123,1,B,2,23.9414,-65.7785,-5.08475
59,8411,2,N,2,23.9414,-65.7785,-1.69491
59,8699,1,B,2,23.9414,-65.7785,1.69491
59,8987,2,N,2,23.9414,-65.7785,5.08475
59,9275,1,B,2,23.9414,-65.7785,8.47458
59,9563,2,N,2,23.9414,-65.7785,11.8644
59,9851,1,B,2,23.9414,-65.7785,15.2542
59,10139,2,N,2,23.9414,-65.7785,18.6441
59,10427,1,B,2,23.9414,-65.7785,22.0339
59,10715,2,N,2,23.9414,-65.7785,25.4237
59,11003,1,B,2,23.9414,-65.7785,28.8136
59,11291,2,N,2,23.9414,-65.7785,32.2034
59,11579,1,B,2,23.9414,-65.7785,35.5932
59,11867,2,N,2,23.9414,-65.7785,38.9831
